InstArgID,UserID,Dataset
InstArg14049,PolitifactUser18492,Data2
InstArg14050,PolitifactUser17160,Data2
InstArg14051,PolitifactUser18491,Data2
InstArg14052,PolitifactUser18490,Data2
InstArg14053,PolitifactUser17177,Data2
InstArg14054,PolitifactUser17176,Data2
InstArg14055,PolitifactUser17175,Data2
InstArg14056,PolitifactUser17174,Data2
InstArg14057,PolitifactUser17178,Data2
InstArg14058,PolitifactUser17173,Data2
InstArg14059,PolitifactUser17172,Data2
InstArg14060,PolitifactUser17171,Data2
InstArg14061,PolitifactUser17170,Data2
InstArg14062,PolitifactUser17144,Data2
InstArg14063,PolitifactUser18475,Data2
InstArg14064,PolitifactUser20796,Data2
InstArg14065,PolitifactUser17143,Data2
InstArg14066,PolitifactUser18474,Data2
InstArg14067,PolitifactUser20797,Data2
InstArg14068,PolitifactUser17142,Data2
InstArg14069,PolitifactUser18473,Data2
InstArg14070,PolitifactUser20794,Data2
InstArg14071,PolitifactUser17141,Data2
InstArg14072,PolitifactUser18472,Data2
InstArg14073,PolitifactUser20795,Data2
InstArg14074,PolitifactUser17148,Data2
InstArg14075,PolitifactUser18479,Data2
InstArg14076,PolitifactUser20792,Data2
InstArg14077,PolitifactUser17147,Data2
InstArg14078,PolitifactUser18478,Data2
InstArg14079,PolitifactUser17146,Data2
InstArg14080,PolitifactUser18477,Data2
InstArg14081,PolitifactUser20790,Data2
InstArg14082,PolitifactUser17145,Data2
InstArg14083,PolitifactUser18476,Data2
InstArg14084,PolitifactUser20791,Data2
InstArg14085,PolitifactUser17149,Data2
InstArg14086,PolitifactUser17140,Data2
InstArg14087,PolitifactUser18471,Data2
InstArg14088,PolitifactUser20789,Data2
InstArg14089,PolitifactUser18470,Data2
InstArg14090,PolitifactUser20787,Data2
InstArg14091,PolitifactUser20788,Data2
InstArg14092,PolitifactUser17155,Data2
InstArg14093,PolitifactUser18486,Data2
InstArg14094,PolitifactUser17154,Data2
InstArg14095,PolitifactUser18485,Data2
InstArg14096,PolitifactUser17153,Data2
InstArg14097,PolitifactUser18484,Data2
InstArg14098,PolitifactUser17152,Data2
InstArg14099,PolitifactUser18483,Data2
InstArg14100,PolitifactUser17159,Data2
InstArg14101,PolitifactUser17158,Data2
InstArg14102,PolitifactUser18489,Data2
InstArg14103,PolitifactUser17157,Data2
InstArg14104,PolitifactUser18488,Data2
InstArg14105,PolitifactUser17156,Data2
InstArg14106,PolitifactUser18487,Data2
InstArg14107,PolitifactUser17151,Data2
InstArg14108,PolitifactUser18482,Data2
InstArg14109,PolitifactUser17150,Data2
InstArg14110,PolitifactUser18481,Data2
InstArg14111,PolitifactUser18480,Data2
InstArg14112,PolitifactUser20798,Data2
InstArg14113,PolitifactUser20799,Data2
InstArg14114,PolitifactUser17122,Data2
InstArg14115,PolitifactUser18453,Data2
InstArg14116,PolitifactUser19785,Data2
InstArg14117,PolitifactUser17121,Data2
InstArg14118,PolitifactUser18452,Data2
InstArg14119,PolitifactUser19786,Data2
InstArg14120,PolitifactUser20775,Data2
InstArg14121,PolitifactUser17120,Data2
InstArg14122,PolitifactUser18451,Data2
InstArg14123,PolitifactUser19787,Data2
InstArg14124,PolitifactUser20772,Data2
InstArg14125,PolitifactUser18450,Data2
InstArg14126,PolitifactUser19788,Data2
InstArg14127,PolitifactUser20773,Data2
InstArg14128,PolitifactUser17126,Data2
InstArg14129,PolitifactUser18457,Data2
InstArg14130,PolitifactUser19781,Data2
InstArg14131,PolitifactUser20770,Data2
InstArg14132,PolitifactUser17125,Data2
InstArg14133,PolitifactUser19782,Data2
InstArg14134,PolitifactUser20771,Data2
InstArg14135,PolitifactUser18456,Data2
InstArg14136,PolitifactUser17124,Data2
InstArg14137,PolitifactUser18455,Data2
InstArg14138,PolitifactUser19783,Data2
InstArg14139,PolitifactUser17123,Data2
InstArg14140,PolitifactUser18454,Data2
InstArg14141,PolitifactUser19784,Data2
InstArg14142,PolitifactUser17129,Data2
InstArg14143,PolitifactUser17128,Data2
InstArg14144,PolitifactUser18459,Data2
InstArg14145,PolitifactUser17127,Data2
InstArg14146,PolitifactUser18458,Data2
InstArg14147,PolitifactUser19789,Data2
InstArg14148,PolitifactUser20769,Data2
InstArg14149,PolitifactUser19780,Data2
InstArg14150,PolitifactUser20767,Data2
InstArg14151,PolitifactUser20768,Data2
InstArg14152,PolitifactUser20765,Data2
InstArg14153,PolitifactUser20766,Data2
InstArg14154,PolitifactUser17133,Data2
InstArg14155,PolitifactUser18464,Data2
InstArg14156,PolitifactUser19796,Data2
InstArg14157,PolitifactUser20785,Data2
InstArg14158,PolitifactUser17132,Data2
InstArg14159,PolitifactUser18463,Data2
InstArg14160,PolitifactUser19797,Data2
InstArg14161,PolitifactUser20786,Data2
InstArg14162,PolitifactUser17131,Data2
InstArg14163,PolitifactUser18462,Data2
InstArg14164,PolitifactUser19798,Data2
InstArg14165,PolitifactUser20783,Data2
InstArg14166,PolitifactUser17130,Data2
InstArg14167,PolitifactUser18461,Data2
InstArg14168,PolitifactUser19799,Data2
InstArg14169,PolitifactUser20784,Data2
InstArg14170,PolitifactUser17137,Data2
InstArg14171,PolitifactUser18468,Data2
InstArg14172,PolitifactUser19792,Data2
InstArg14173,PolitifactUser20781,Data2
InstArg14174,PolitifactUser17136,Data2
InstArg14175,PolitifactUser18467,Data2
InstArg14176,PolitifactUser20782,Data2
InstArg14177,PolitifactUser19793,Data2
InstArg14178,PolitifactUser17135,Data2
InstArg14179,PolitifactUser19794,Data2
InstArg14180,PolitifactUser18466,Data2
InstArg14181,PolitifactUser17134,Data2
InstArg14182,PolitifactUser18465,Data2
InstArg14183,PolitifactUser19795,Data2
InstArg14184,PolitifactUser20780,Data2
InstArg14185,PolitifactUser17139,Data2
InstArg14186,PolitifactUser17138,Data2
InstArg14187,PolitifactUser18469,Data2
InstArg14188,PolitifactUser19790,Data2
InstArg14189,PolitifactUser19791,Data2
InstArg14190,PolitifactUser18460,Data2
InstArg14191,PolitifactUser20778,Data2
InstArg14192,PolitifactUser20779,Data2
InstArg14193,PolitifactUser20776,Data2
InstArg14194,PolitifactUser20777,Data2
InstArg14195,PolitifactUser17100,Data2
InstArg14196,PolitifactUser18431,Data2
InstArg14197,PolitifactUser19763,Data2
InstArg14198,PolitifactUser20752,Data2
InstArg14199,PolitifactUser18430,Data2
InstArg14200,PolitifactUser19764,Data2
InstArg14201,PolitifactUser20753,Data2
InstArg14202,PolitifactUser19765,Data2
InstArg14203,PolitifactUser20750,Data2
InstArg14204,PolitifactUser19766,Data2
InstArg14205,PolitifactUser20751,Data2
InstArg14206,PolitifactUser18435,Data2
InstArg14207,PolitifactUser17103,Data2
InstArg14208,PolitifactUser18434,Data2
InstArg14209,PolitifactUser19760,Data2
InstArg14210,PolitifactUser17102,Data2
InstArg14211,PolitifactUser18433,Data2
InstArg14212,PolitifactUser19761,Data2
InstArg14213,PolitifactUser18432,Data2
InstArg14214,PolitifactUser19762,Data2
InstArg14215,PolitifactUser17101,Data2
InstArg14216,PolitifactUser17108,Data2
InstArg14217,PolitifactUser18439,Data2
InstArg14218,PolitifactUser17107,Data2
InstArg14219,PolitifactUser18438,Data2
InstArg14220,PolitifactUser17106,Data2
InstArg14221,PolitifactUser18437,Data2
InstArg14222,PolitifactUser17105,Data2
InstArg14223,PolitifactUser18436,Data2
InstArg14224,PolitifactUser19767,Data2
InstArg14225,PolitifactUser19768,Data2
InstArg14226,PolitifactUser19769,Data2
InstArg14227,PolitifactUser17109,Data2
InstArg14228,PolitifactUser20749,Data2
InstArg14229,PolitifactUser20747,Data2
InstArg14230,PolitifactUser20748,Data2
InstArg14231,PolitifactUser20745,Data2
InstArg14232,PolitifactUser20746,Data2
InstArg14233,PolitifactUser20743,Data2
InstArg14234,PolitifactUser20744,Data2
InstArg14235,PolitifactUser17111,Data2
InstArg14236,PolitifactUser19774,Data2
InstArg14237,PolitifactUser20763,Data2
InstArg14238,PolitifactUser17110,Data2
InstArg14239,PolitifactUser18441,Data2
InstArg14240,PolitifactUser19775,Data2
InstArg14241,PolitifactUser20764,Data2
InstArg14242,PolitifactUser18440,Data2
InstArg14243,PolitifactUser19776,Data2
InstArg14244,PolitifactUser20761,Data2
InstArg14245,PolitifactUser19777,Data2
InstArg14246,PolitifactUser20762,Data2
InstArg14247,PolitifactUser17115,Data2
InstArg14248,PolitifactUser18446,Data2
InstArg14249,PolitifactUser19770,Data2
InstArg14250,PolitifactUser17114,Data2
InstArg14251,PolitifactUser19771,Data2
InstArg14252,PolitifactUser20760,Data2
InstArg14253,PolitifactUser18445,Data2
InstArg14254,PolitifactUser17113,Data2
InstArg14255,PolitifactUser18444,Data2
InstArg14256,PolitifactUser17112,Data2
InstArg14257,PolitifactUser19773,Data2
InstArg14258,PolitifactUser18443,Data2
InstArg14259,PolitifactUser17119,Data2
InstArg14260,PolitifactUser17118,Data2
InstArg14261,PolitifactUser18449,Data2
InstArg14262,PolitifactUser17117,Data2
InstArg14263,PolitifactUser18448,Data2
InstArg14264,PolitifactUser17116,Data2
InstArg14265,PolitifactUser18447,Data2
InstArg14266,PolitifactUser19778,Data2
InstArg14267,PolitifactUser19779,Data2
InstArg14268,PolitifactUser20758,Data2
InstArg14269,PolitifactUser20759,Data2
InstArg14270,PolitifactUser20756,Data2
InstArg14271,PolitifactUser20757,Data2
InstArg14272,PolitifactUser20754,Data2
InstArg14273,PolitifactUser20755,Data2
InstArg14274,PolitifactUser9800,Data2
InstArg14275,PolitifactUser9802,Data2
InstArg14276,PolitifactUser9801,Data2
InstArg14277,PolitifactUser9804,Data2
InstArg14278,PolitifactUser9806,Data2
InstArg14279,PolitifactUser9805,Data2
InstArg14280,PolitifactUser9808,Data2
InstArg14281,PolitifactUser9807,Data2
InstArg14282,PolitifactUser9809,Data2
InstArg14283,PolitifactUser9820,Data2
InstArg14284,PolitifactUser9822,Data2
InstArg14285,PolitifactUser9821,Data2
InstArg14286,PolitifactUser9824,Data2
InstArg14287,PolitifactUser9823,Data2
InstArg14288,PolitifactUser9826,Data2
InstArg14289,PolitifactUser9825,Data2
InstArg14290,PolitifactUser9828,Data2
InstArg14291,PolitifactUser9827,Data2
InstArg14292,PolitifactUser9829,Data2
InstArg14294,PolitifactUser9811,Data2
InstArg14295,PolitifactUser9810,Data2
InstArg14296,PolitifactUser9813,Data2
InstArg14297,PolitifactUser9812,Data2
InstArg14298,PolitifactUser9815,Data2
InstArg14299,PolitifactUser9814,Data2
InstArg14300,PolitifactUser9817,Data2
InstArg14301,PolitifactUser9816,Data2
InstArg14302,PolitifactUser9819,Data2
InstArg14303,PolitifactUser9818,Data2
InstArg14304,PolitifactUser205,Data2
InstArg14305,PolitifactUser204,Data2
InstArg14306,PolitifactUser203,Data2
InstArg14307,PolitifactUser202,Data2
InstArg14308,PolitifactUser201,Data2
InstArg14309,PolitifactUser200,Data2
InstArg14310,PolitifactUser17188,Data2
InstArg14311,PolitifactUser17187,Data2
InstArg14312,PolitifactUser9840,Data2
InstArg14313,PolitifactUser17186,Data2
InstArg14314,PolitifactUser17185,Data2
InstArg14315,PolitifactUser209,Data2
InstArg14316,PolitifactUser8511,Data2
InstArg14317,PolitifactUser9842,Data2
InstArg14318,PolitifactUser208,Data2
InstArg14319,PolitifactUser8510,Data2
InstArg14320,PolitifactUser9841,Data2
InstArg14321,PolitifactUser207,Data2
InstArg14322,PolitifactUser9844,Data2
InstArg14323,PolitifactUser8513,Data2
InstArg14324,PolitifactUser206,Data2
InstArg14325,PolitifactUser9843,Data2
InstArg14326,PolitifactUser17189,Data2
InstArg14327,PolitifactUser8512,Data2
InstArg14328,PolitifactUser8515,Data2
InstArg14329,PolitifactUser9846,Data2
InstArg14330,PolitifactUser8514,Data2
InstArg14331,PolitifactUser9845,Data2
InstArg14332,PolitifactUser8517,Data2
InstArg14333,PolitifactUser9848,Data2
InstArg14334,PolitifactUser8516,Data2
InstArg14335,PolitifactUser9847,Data2
InstArg14336,PolitifactUser8519,Data2
InstArg14337,PolitifactUser8518,Data2
InstArg14338,PolitifactUser9849,Data2
InstArg14339,PolitifactUser216,Data2
InstArg14340,PolitifactUser17180,Data2
InstArg14341,PolitifactUser215,Data2
InstArg14342,PolitifactUser214,Data2
InstArg14343,PolitifactUser213,Data2
InstArg14344,PolitifactUser212,Data2
InstArg14345,PolitifactUser17184,Data2
InstArg14346,PolitifactUser211,Data2
InstArg14347,PolitifactUser17183,Data2
InstArg14348,PolitifactUser210,Data2
InstArg14349,PolitifactUser17182,Data2
InstArg14350,PolitifactUser17181,Data2
InstArg14351,PolitifactUser17199,Data2
InstArg14352,PolitifactUser17198,Data2
InstArg14353,PolitifactUser17197,Data2
InstArg14354,PolitifactUser17196,Data2
InstArg14355,PolitifactUser8500,Data2
InstArg14356,PolitifactUser9831,Data2
InstArg14357,PolitifactUser219,Data2
InstArg14358,PolitifactUser9830,Data2
InstArg14359,PolitifactUser218,Data2
InstArg14360,PolitifactUser8502,Data2
InstArg14361,PolitifactUser9833,Data2
InstArg14362,PolitifactUser217,Data2
InstArg14363,PolitifactUser8501,Data2
InstArg14364,PolitifactUser9832,Data2
InstArg14365,PolitifactUser8504,Data2
InstArg14366,PolitifactUser9835,Data2
InstArg14367,PolitifactUser8503,Data2
InstArg14368,PolitifactUser9834,Data2
InstArg14369,PolitifactUser8506,Data2
InstArg14370,PolitifactUser9837,Data2
InstArg14371,PolitifactUser8505,Data2
InstArg14372,PolitifactUser9836,Data2
InstArg14373,PolitifactUser8508,Data2
InstArg14374,PolitifactUser9839,Data2
InstArg14375,PolitifactUser8507,Data2
InstArg14376,PolitifactUser9838,Data2
InstArg14377,PolitifactUser8509,Data2
InstArg14378,PolitifactUser227,Data2
InstArg14379,PolitifactUser17191,Data2
InstArg14380,PolitifactUser226,Data2
InstArg14381,PolitifactUser17190,Data2
InstArg14382,PolitifactUser225,Data2
InstArg14383,PolitifactUser224,Data2
InstArg14384,PolitifactUser223,Data2
InstArg14385,PolitifactUser17195,Data2
InstArg14386,PolitifactUser222,Data2
InstArg14387,PolitifactUser17194,Data2
InstArg14388,PolitifactUser221,Data2
InstArg14389,PolitifactUser17193,Data2
InstArg14390,PolitifactUser220,Data2
InstArg14391,PolitifactUser17192,Data2
InstArg14392,PolitifactUser9620,Data2
InstArg14393,PolitifactUser9622,Data2
InstArg14394,PolitifactUser9621,Data2
InstArg14395,PolitifactUser9624,Data2
InstArg14396,PolitifactUser9623,Data2
InstArg14397,PolitifactUser9626,Data2
InstArg14398,PolitifactUser9625,Data2
InstArg14399,PolitifactUser9628,Data2
InstArg14400,PolitifactUser9627,Data2
InstArg14401,PolitifactUser9629,Data2
InstArg14402,PolitifactUser9611,Data2
InstArg14403,PolitifactUser9610,Data2
InstArg14404,PolitifactUser9613,Data2
InstArg14405,PolitifactUser9612,Data2
InstArg14406,PolitifactUser9615,Data2
InstArg14407,PolitifactUser9614,Data2
InstArg14408,PolitifactUser9617,Data2
InstArg14409,PolitifactUser9616,Data2
InstArg14410,PolitifactUser9619,Data2
InstArg14411,PolitifactUser9618,Data2
InstArg14413,PolitifactUser9640,Data2
InstArg14414,PolitifactUser8311,Data2
InstArg14415,PolitifactUser9642,Data2
InstArg14416,PolitifactUser8310,Data2
InstArg14417,PolitifactUser9641,Data2
InstArg14418,PolitifactUser8313,Data2
InstArg14419,PolitifactUser9644,Data2
InstArg14420,PolitifactUser8312,Data2
InstArg14421,PolitifactUser9643,Data2
InstArg14422,PolitifactUser8315,Data2
InstArg14423,PolitifactUser9646,Data2
InstArg14424,PolitifactUser8314,Data2
InstArg14425,PolitifactUser9645,Data2
InstArg14426,PolitifactUser8317,Data2
InstArg14427,PolitifactUser9648,Data2
InstArg14428,PolitifactUser8316,Data2
InstArg14429,PolitifactUser9647,Data2
InstArg14430,PolitifactUser8319,Data2
InstArg14431,PolitifactUser8318,Data2
InstArg14432,PolitifactUser9649,Data2
InstArg14433,PolitifactUser8300,Data2
InstArg14434,PolitifactUser9631,Data2
InstArg14435,PolitifactUser9630,Data2
InstArg14436,PolitifactUser8302,Data2
InstArg14437,PolitifactUser9633,Data2
InstArg14438,PolitifactUser8301,Data2
InstArg14439,PolitifactUser9632,Data2
InstArg14440,PolitifactUser8304,Data2
InstArg14441,PolitifactUser9635,Data2
InstArg14442,PolitifactUser8303,Data2
InstArg14443,PolitifactUser9634,Data2
InstArg14444,PolitifactUser8306,Data2
InstArg14445,PolitifactUser9637,Data2
InstArg14446,PolitifactUser8305,Data2
InstArg14447,PolitifactUser9636,Data2
InstArg14448,PolitifactUser8308,Data2
InstArg14449,PolitifactUser9639,Data2
InstArg14450,PolitifactUser9638,Data2
InstArg14451,PolitifactUser8307,Data2
InstArg14452,PolitifactUser8309,Data2
InstArg14453,PolitifactUser8331,Data2
InstArg14454,PolitifactUser9662,Data2
InstArg14455,PolitifactUser7000,Data2
InstArg14456,PolitifactUser8330,Data2
InstArg14457,PolitifactUser9661,Data2
InstArg14458,PolitifactUser8333,Data2
InstArg14459,PolitifactUser9664,Data2
InstArg14460,PolitifactUser7001,Data2
InstArg14461,PolitifactUser7002,Data2
InstArg14462,PolitifactUser8332,Data2
InstArg14463,PolitifactUser9663,Data2
InstArg14464,PolitifactUser7003,Data2
InstArg14465,PolitifactUser9666,Data2
InstArg14466,PolitifactUser7004,Data2
InstArg14467,PolitifactUser8334,Data2
InstArg14468,PolitifactUser9665,Data2
InstArg14469,PolitifactUser7005,Data2
InstArg14470,PolitifactUser8337,Data2
InstArg14471,PolitifactUser9668,Data2
InstArg14472,PolitifactUser7006,Data2
InstArg14473,PolitifactUser8336,Data2
InstArg14474,PolitifactUser9667,Data2
InstArg14475,PolitifactUser7007,Data2
InstArg14476,PolitifactUser8339,Data2
InstArg14477,PolitifactUser7008,Data2
InstArg14478,PolitifactUser8338,Data2
InstArg14479,PolitifactUser9669,Data2
InstArg14480,PolitifactUser7009,Data2
InstArg14481,PolitifactUser8340,Data2
InstArg14482,PolitifactUser9671,Data2
InstArg14483,PolitifactUser9670,Data2
InstArg14484,PolitifactUser8320,Data2
InstArg14485,PolitifactUser9651,Data2
InstArg14486,PolitifactUser9650,Data2
InstArg14487,PolitifactUser8322,Data2
InstArg14488,PolitifactUser9653,Data2
InstArg14489,PolitifactUser9652,Data2
InstArg14490,PolitifactUser9655,Data2
InstArg14491,PolitifactUser8324,Data2
InstArg14492,PolitifactUser8323,Data2
InstArg14493,PolitifactUser9654,Data2
InstArg14494,PolitifactUser8326,Data2
InstArg14495,PolitifactUser9657,Data2
InstArg14496,PolitifactUser8325,Data2
InstArg14497,PolitifactUser9656,Data2
InstArg14498,PolitifactUser8328,Data2
InstArg14499,PolitifactUser9659,Data2
InstArg14500,PolitifactUser8327,Data2
InstArg14501,PolitifactUser9658,Data2
InstArg14502,PolitifactUser8329,Data2
InstArg14503,PolitifactUser9660,Data2
InstArg14504,PolitifactUser7021,Data2
InstArg14505,PolitifactUser8353,Data2
InstArg14506,PolitifactUser9684,Data2
InstArg14507,PolitifactUser7022,Data2
InstArg14508,PolitifactUser8352,Data2
InstArg14509,PolitifactUser9683,Data2
InstArg14510,PolitifactUser7023,Data2
InstArg14511,PolitifactUser8355,Data2
InstArg14512,PolitifactUser9686,Data2
InstArg14513,PolitifactUser7024,Data2
InstArg14514,PolitifactUser8354,Data2
InstArg14515,PolitifactUser9685,Data2
InstArg14516,PolitifactUser7025,Data2
InstArg14517,PolitifactUser8357,Data2
InstArg14518,PolitifactUser9688,Data2
InstArg14519,PolitifactUser7026,Data2
InstArg14520,PolitifactUser9687,Data2
InstArg14521,PolitifactUser8356,Data2
InstArg14522,PolitifactUser7027,Data2
InstArg14523,PolitifactUser8359,Data2
InstArg14524,PolitifactUser7028,Data2
InstArg14525,PolitifactUser8358,Data2
InstArg14526,PolitifactUser9689,Data2
InstArg14527,PolitifactUser7029,Data2
InstArg14528,PolitifactUser8360,Data2
InstArg14529,PolitifactUser9691,Data2
InstArg14530,PolitifactUser9690,Data2
InstArg14531,PolitifactUser7030,Data2
InstArg14532,PolitifactUser8362,Data2
InstArg14533,PolitifactUser9693,Data2
InstArg14534,PolitifactUser8361,Data2
InstArg14535,PolitifactUser9692,Data2
InstArg14536,PolitifactUser7010,Data2
InstArg14537,PolitifactUser8342,Data2
InstArg14538,PolitifactUser9673,Data2
InstArg14539,PolitifactUser7011,Data2
InstArg14540,PolitifactUser8341,Data2
InstArg14541,PolitifactUser9672,Data2
InstArg14542,PolitifactUser7012,Data2
InstArg14543,PolitifactUser8344,Data2
InstArg14544,PolitifactUser9675,Data2
InstArg14545,PolitifactUser7013,Data2
InstArg14546,PolitifactUser8343,Data2
InstArg14547,PolitifactUser9674,Data2
InstArg14548,PolitifactUser7014,Data2
InstArg14549,PolitifactUser8346,Data2
InstArg14550,PolitifactUser9677,Data2
InstArg14551,PolitifactUser7015,Data2
InstArg14552,PolitifactUser8345,Data2
InstArg14553,PolitifactUser9676,Data2
InstArg14554,PolitifactUser7016,Data2
InstArg14555,PolitifactUser8348,Data2
InstArg14556,PolitifactUser9679,Data2
InstArg14557,PolitifactUser7017,Data2
InstArg14558,PolitifactUser8347,Data2
InstArg14559,PolitifactUser9678,Data2
InstArg14560,PolitifactUser7018,Data2
InstArg14561,PolitifactUser8349,Data2
InstArg14562,PolitifactUser7019,Data2
InstArg14563,PolitifactUser9680,Data2
InstArg14564,PolitifactUser8351,Data2
InstArg14565,PolitifactUser9682,Data2
InstArg14566,PolitifactUser7020,Data2
InstArg14567,PolitifactUser8350,Data2
InstArg14568,PolitifactUser9681,Data2
InstArg14569,PolitifactUser7043,Data2
InstArg14570,PolitifactUser8375,Data2
InstArg14571,PolitifactUser19741,Data2
InstArg14572,PolitifactUser20730,Data2
InstArg14573,PolitifactUser7044,Data2
InstArg14574,PolitifactUser19742,Data2
InstArg14575,PolitifactUser8374,Data2
InstArg14576,PolitifactUser20731,Data2
InstArg14577,PolitifactUser7045,Data2
InstArg14578,PolitifactUser8377,Data2
InstArg14579,PolitifactUser19743,Data2
InstArg14580,PolitifactUser7046,Data2
InstArg14581,PolitifactUser8376,Data2
InstArg14582,PolitifactUser19744,Data2
InstArg14583,PolitifactUser8379,Data2
InstArg14584,PolitifactUser18413,Data2
InstArg14585,PolitifactUser7047,Data2
InstArg14586,PolitifactUser7048,Data2
InstArg14587,PolitifactUser18412,Data2
InstArg14588,PolitifactUser7049,Data2
InstArg14589,PolitifactUser18411,Data2
InstArg14590,PolitifactUser18410,Data2
InstArg14591,PolitifactUser19740,Data2
InstArg14592,PolitifactUser18417,Data2
InstArg14593,PolitifactUser19749,Data2
InstArg14594,PolitifactUser18416,Data2
InstArg14595,PolitifactUser18415,Data2
InstArg14596,PolitifactUser18414,Data2
InstArg14597,PolitifactUser19745,Data2
InstArg14598,PolitifactUser19746,Data2
InstArg14599,PolitifactUser18419,Data2
InstArg14600,PolitifactUser19747,Data2
InstArg14601,PolitifactUser18418,Data2
InstArg14602,PolitifactUser19748,Data2
InstArg14603,PolitifactUser20729,Data2
InstArg14604,PolitifactUser20727,Data2
InstArg14605,PolitifactUser20728,Data2
InstArg14606,PolitifactUser8380,Data2
InstArg14607,PolitifactUser20725,Data2
InstArg14608,PolitifactUser20726,Data2
InstArg14609,PolitifactUser7050,Data2
InstArg14610,PolitifactUser8382,Data2
InstArg14611,PolitifactUser20723,Data2
InstArg14612,PolitifactUser7051,Data2
InstArg14613,PolitifactUser8381,Data2
InstArg14614,PolitifactUser20724,Data2
InstArg14615,PolitifactUser7052,Data2
InstArg14616,PolitifactUser8384,Data2
InstArg14617,PolitifactUser20721,Data2
InstArg14618,PolitifactUser7053,Data2
InstArg14619,PolitifactUser8383,Data2
InstArg14620,PolitifactUser20722,Data2
InstArg14621,PolitifactUser7032,Data2
InstArg14622,PolitifactUser8364,Data2
InstArg14623,PolitifactUser9695,Data2
InstArg14624,PolitifactUser18420,Data2
InstArg14625,PolitifactUser19752,Data2
InstArg14626,PolitifactUser20741,Data2
InstArg14627,PolitifactUser7033,Data2
InstArg14628,PolitifactUser8363,Data2
InstArg14629,PolitifactUser9694,Data2
InstArg14630,PolitifactUser19753,Data2
InstArg14631,PolitifactUser20742,Data2
InstArg14632,PolitifactUser7034,Data2
InstArg14633,PolitifactUser8366,Data2
InstArg14634,PolitifactUser9697,Data2
InstArg14635,PolitifactUser19754,Data2
InstArg14636,PolitifactUser7035,Data2
InstArg14637,PolitifactUser8365,Data2
InstArg14638,PolitifactUser9696,Data2
InstArg14639,PolitifactUser19755,Data2
InstArg14640,PolitifactUser20740,Data2
InstArg14641,PolitifactUser7036,Data2
InstArg14642,PolitifactUser8368,Data2
InstArg14643,PolitifactUser9699,Data2
InstArg14644,PolitifactUser18424,Data2
InstArg14645,PolitifactUser7037,Data2
InstArg14646,PolitifactUser8367,Data2
InstArg14647,PolitifactUser9698,Data2
InstArg14648,PolitifactUser18423,Data2
InstArg14649,PolitifactUser7038,Data2
InstArg14650,PolitifactUser18422,Data2
InstArg14651,PolitifactUser19750,Data2
InstArg14652,PolitifactUser7039,Data2
InstArg14653,PolitifactUser8369,Data2
InstArg14654,PolitifactUser18421,Data2
InstArg14655,PolitifactUser19751,Data2
InstArg14656,PolitifactUser18428,Data2
InstArg14657,PolitifactUser18427,Data2
InstArg14658,PolitifactUser18426,Data2
InstArg14659,PolitifactUser18425,Data2
InstArg14660,PolitifactUser19756,Data2
InstArg14661,PolitifactUser19757,Data2
InstArg14662,PolitifactUser19758,Data2
InstArg14663,PolitifactUser18429,Data2
InstArg14664,PolitifactUser19759,Data2
InstArg14665,PolitifactUser20738,Data2
InstArg14666,PolitifactUser20739,Data2
InstArg14667,PolitifactUser20736,Data2
InstArg14668,PolitifactUser20737,Data2
InstArg14669,PolitifactUser8371,Data2
InstArg14670,PolitifactUser20734,Data2
InstArg14671,PolitifactUser7040,Data2
InstArg14672,PolitifactUser8370,Data2
InstArg14673,PolitifactUser20735,Data2
InstArg14674,PolitifactUser8373,Data2
InstArg14675,PolitifactUser20732,Data2
InstArg14676,PolitifactUser7041,Data2
InstArg14677,PolitifactUser7042,Data2
InstArg14678,PolitifactUser8372,Data2
InstArg14679,PolitifactUser20733,Data2
InstArg14680,PolitifactUser7065,Data2
InstArg14681,PolitifactUser8397,Data2
InstArg14682,PolitifactUser7066,Data2
InstArg14683,PolitifactUser19720,Data2
InstArg14684,PolitifactUser8396,Data2
InstArg14685,PolitifactUser7067,Data2
InstArg14686,PolitifactUser8399,Data2
InstArg14687,PolitifactUser19721,Data2
InstArg14688,PolitifactUser7068,Data2
InstArg14689,PolitifactUser8398,Data2
InstArg14690,PolitifactUser19722,Data2
InstArg14691,PolitifactUser7069,Data2
InstArg14692,PolitifactUser19727,Data2
InstArg14693,PolitifactUser19728,Data2
InstArg14694,PolitifactUser19729,Data2
InstArg14695,PolitifactUser19723,Data2
InstArg14696,PolitifactUser19724,Data2
InstArg14697,PolitifactUser19725,Data2
InstArg14698,PolitifactUser19726,Data2
InstArg14699,PolitifactUser20709,Data2
InstArg14700,PolitifactUser20707,Data2
InstArg14701,PolitifactUser20708,Data2
InstArg14702,PolitifactUser20705,Data2
InstArg14703,PolitifactUser20706,Data2
InstArg14704,PolitifactUser7070,Data2
InstArg14705,PolitifactUser20703,Data2
InstArg14706,PolitifactUser7071,Data2
InstArg14707,PolitifactUser20704,Data2
InstArg14708,PolitifactUser7072,Data2
InstArg14709,PolitifactUser20701,Data2
InstArg14710,PolitifactUser7073,Data2
InstArg14711,PolitifactUser20702,Data2
InstArg14712,PolitifactUser7075,Data2
InstArg14713,PolitifactUser20700,Data2
InstArg14714,PolitifactUser7054,Data2
InstArg14715,PolitifactUser8386,Data2
InstArg14716,PolitifactUser19730,Data2
InstArg14717,PolitifactUser7055,Data2
