news,userID,timesShared
PolitifactNews52,PolitifactUser14433,1
PolitifactNews170,PolitifactUser14434,1
PolitifactNews120,PolitifactUser14435,1
PolitifactNews171,PolitifactUser14436,1
PolitifactNews209,PolitifactUser14437,1
PolitifactNews171,PolitifactUser14438,2
PolitifactNews130,PolitifactUser14439,1
PolitifactNews170,PolitifactUser14440,1
PolitifactNews30,PolitifactUser14441,1
PolitifactNews195,PolitifactUser14442,1
PolitifactNews159,PolitifactUser14443,1
PolitifactNews209,PolitifactUser14444,1
PolitifactNews52,PolitifactUser14445,1
PolitifactNews195,PolitifactUser14446,1
PolitifactNews240,PolitifactUser14447,1
PolitifactNews195,PolitifactUser14448,1
PolitifactNews206,PolitifactUser14449,3
PolitifactNews76,PolitifactUser14450,1
PolitifactNews130,PolitifactUser14451,1
PolitifactNews233,PolitifactUser14452,1
PolitifactNews188,PolitifactUser14453,1
PolitifactNews153,PolitifactUser14454,1
PolitifactNews220,PolitifactUser14455,1
PolitifactNews195,PolitifactUser14456,1
PolitifactNews175,PolitifactUser14457,1
PolitifactNews164,PolitifactUser14458,1
PolitifactNews137,PolitifactUser14459,1
PolitifactNews195,PolitifactUser14460,1
PolitifactNews195,PolitifactUser14461,2
PolitifactNews156,PolitifactUser14462,1
PolitifactNews175,PolitifactUser14463,1
PolitifactNews137,PolitifactUser14464,1
PolitifactNews52,PolitifactUser14465,1
PolitifactNews197,PolitifactUser14466,1
PolitifactNews219,PolitifactUser14467,1
PolitifactNews195,PolitifactUser14468,1
PolitifactNews195,PolitifactUser14469,1
PolitifactNews58,PolitifactUser14470,1
PolitifactNews118,PolitifactUser14470,1
PolitifactNews170,PolitifactUser14471,1
PolitifactNews226,PolitifactUser14471,1
PolitifactNews140,PolitifactUser14471,1
PolitifactNews178,PolitifactUser14472,1
PolitifactNews52,PolitifactUser14473,1
PolitifactNews59,PolitifactUser14474,1
PolitifactNews164,PolitifactUser14475,1
PolitifactNews83,PolitifactUser14476,1
PolitifactNews109,PolitifactUser14476,1
PolitifactNews170,PolitifactUser14477,1
PolitifactNews195,PolitifactUser14477,2
PolitifactNews124,PolitifactUser14477,1
PolitifactNews148,PolitifactUser14478,1
PolitifactNews197,PolitifactUser14479,1
PolitifactNews46,PolitifactUser14480,1
PolitifactNews89,PolitifactUser14481,2
PolitifactNews3,PolitifactUser14481,1
PolitifactNews92,PolitifactUser14482,1
PolitifactNews164,PolitifactUser14483,1
PolitifactNews195,PolitifactUser14484,2
PolitifactNews189,PolitifactUser14485,1
PolitifactNews11,PolitifactUser14486,1
PolitifactNews220,PolitifactUser14487,1
PolitifactNews130,PolitifactUser14488,3
PolitifactNews170,PolitifactUser14489,1
PolitifactNews234,PolitifactUser14490,1
PolitifactNews52,PolitifactUser14491,1
PolitifactNews130,PolitifactUser14492,1
PolitifactNews126,PolitifactUser14493,1
PolitifactNews130,PolitifactUser14494,1
PolitifactNews196,PolitifactUser14495,1
PolitifactNews130,PolitifactUser14496,1
PolitifactNews170,PolitifactUser14497,1
PolitifactNews124,PolitifactUser14498,1
PolitifactNews92,PolitifactUser14499,1
PolitifactNews104,PolitifactUser14500,1
PolitifactNews185,PolitifactUser14501,1
PolitifactNews137,PolitifactUser14502,1
PolitifactNews191,PolitifactUser14503,1
PolitifactNews220,PolitifactUser14504,1
PolitifactNews126,PolitifactUser14504,1
PolitifactNews195,PolitifactUser14505,1
PolitifactNews205,PolitifactUser14505,1
PolitifactNews126,PolitifactUser14505,1
PolitifactNews195,PolitifactUser14506,1
PolitifactNews130,PolitifactUser14506,1
PolitifactNews169,PolitifactUser14507,1
PolitifactNews148,PolitifactUser14508,4
PolitifactNews45,PolitifactUser14509,1
PolitifactNews52,PolitifactUser14509,2
PolitifactNews89,PolitifactUser14509,1
PolitifactNews137,PolitifactUser14510,1
PolitifactNews156,PolitifactUser14511,1
PolitifactNews169,PolitifactUser14511,1
PolitifactNews183,PolitifactUser14511,1
PolitifactNews228,PolitifactUser14511,1
PolitifactNews130,PolitifactUser14512,1
PolitifactNews196,PolitifactUser14513,1
PolitifactNews137,PolitifactUser14513,1
PolitifactNews151,PolitifactUser14514,1
PolitifactNews159,PolitifactUser14515,1
PolitifactNews238,PolitifactUser14515,1
PolitifactNews195,PolitifactUser14516,1
PolitifactNews124,PolitifactUser14517,1
PolitifactNews236,PolitifactUser14518,1
PolitifactNews130,PolitifactUser14519,1
PolitifactNews178,PolitifactUser14520,1
PolitifactNews114,PolitifactUser14521,1
PolitifactNews184,PolitifactUser14522,1
PolitifactNews223,PolitifactUser14523,1
PolitifactNews170,PolitifactUser14524,2
PolitifactNews130,PolitifactUser14525,2
PolitifactNews209,PolitifactUser14526,1
PolitifactNews113,PolitifactUser14527,1
PolitifactNews195,PolitifactUser14528,1
PolitifactNews130,PolitifactUser14529,1
PolitifactNews183,PolitifactUser14530,1
PolitifactNews223,PolitifactUser14530,1
PolitifactNews158,PolitifactUser14531,1
PolitifactNews142,PolitifactUser14532,1
PolitifactNews130,PolitifactUser14533,1
PolitifactNews155,PolitifactUser14534,1
PolitifactNews130,PolitifactUser14535,3
PolitifactNews180,PolitifactUser14536,1
PolitifactNews234,PolitifactUser14537,1
PolitifactNews153,PolitifactUser14538,1
PolitifactNews180,PolitifactUser14539,1
PolitifactNews144,PolitifactUser14540,1
PolitifactNews185,PolitifactUser14540,1
PolitifactNews130,PolitifactUser14541,1
PolitifactNews145,PolitifactUser14542,1
PolitifactNews188,PolitifactUser14543,1
PolitifactNews137,PolitifactUser14544,1
PolitifactNews1,PolitifactUser14545,1
PolitifactNews99,PolitifactUser14545,1
PolitifactNews110,PolitifactUser14545,1
PolitifactNews85,PolitifactUser14546,1
PolitifactNews97,PolitifactUser14546,1
PolitifactNews11,PolitifactUser14546,1
PolitifactNews178,PolitifactUser14547,1
PolitifactNews178,PolitifactUser14548,1
PolitifactNews203,PolitifactUser14549,1
PolitifactNews83,PolitifactUser14550,1
PolitifactNews195,PolitifactUser14551,4
PolitifactNews240,PolitifactUser14551,2
PolitifactNews69,PolitifactUser14552,1
PolitifactNews158,PolitifactUser14553,1
PolitifactNews130,PolitifactUser14554,1
PolitifactNews148,PolitifactUser14555,2
PolitifactNews188,PolitifactUser14556,1
PolitifactNews236,PolitifactUser14556,1
PolitifactNews52,PolitifactUser14557,1
PolitifactNews170,PolitifactUser14558,1
PolitifactNews164,PolitifactUser14559,1
PolitifactNews230,PolitifactUser14559,1
PolitifactNews156,PolitifactUser14559,1
PolitifactNews161,PolitifactUser14559,1
PolitifactNews195,PolitifactUser14560,2
PolitifactNews161,PolitifactUser14561,2
PolitifactNews191,PolitifactUser14561,1
PolitifactNews133,PolitifactUser14562,1
PolitifactNews170,PolitifactUser14563,1
PolitifactNews52,PolitifactUser14564,1
PolitifactNews58,PolitifactUser14565,1
PolitifactNews118,PolitifactUser14565,2
PolitifactNews130,PolitifactUser14566,1
PolitifactNews156,PolitifactUser14567,1
PolitifactNews178,PolitifactUser14567,1
PolitifactNews228,PolitifactUser14567,1
PolitifactNews224,PolitifactUser14568,1
PolitifactNews177,PolitifactUser14569,1
PolitifactNews199,PolitifactUser14569,1
PolitifactNews83,PolitifactUser14570,1
PolitifactNews130,PolitifactUser14571,1
PolitifactNews195,PolitifactUser14572,1
PolitifactNews240,PolitifactUser14572,1
PolitifactNews158,PolitifactUser14573,1
PolitifactNews224,PolitifactUser14574,1
PolitifactNews165,PolitifactUser14575,1
PolitifactNews60,PolitifactUser14576,1
PolitifactNews188,PolitifactUser14576,1
PolitifactNews178,PolitifactUser14577,1
PolitifactNews130,PolitifactUser14578,1
PolitifactNews228,PolitifactUser14579,1
PolitifactNews179,PolitifactUser14580,1
PolitifactNews219,PolitifactUser14581,1
PolitifactNews214,PolitifactUser14581,1
PolitifactNews109,PolitifactUser14582,1
PolitifactNews235,PolitifactUser14583,1
PolitifactNews120,PolitifactUser14584,1
PolitifactNews69,PolitifactUser14585,2
PolitifactNews52,PolitifactUser14586,1
PolitifactNews123,PolitifactUser14587,1
PolitifactNews170,PolitifactUser14588,1
PolitifactNews195,PolitifactUser14589,1
PolitifactNews195,PolitifactUser14590,1
PolitifactNews159,PolitifactUser14591,1
PolitifactNews123,PolitifactUser14591,1
PolitifactNews156,PolitifactUser14592,1
PolitifactNews33,PolitifactUser14593,1
PolitifactNews92,PolitifactUser14593,1
PolitifactNews214,PolitifactUser14593,1
PolitifactNews158,PolitifactUser14594,1
PolitifactNews76,PolitifactUser14595,1
PolitifactNews83,PolitifactUser14595,1
PolitifactNews86,PolitifactUser14595,2
PolitifactNews175,PolitifactUser14596,1
PolitifactNews170,PolitifactUser14597,1
PolitifactNews17,PolitifactUser14598,1
PolitifactNews130,PolitifactUser14599,1
PolitifactNews195,PolitifactUser14600,1
PolitifactNews195,PolitifactUser14601,1
PolitifactNews86,PolitifactUser14602,1
PolitifactNews89,PolitifactUser14602,1
PolitifactNews52,PolitifactUser14603,1
PolitifactNews188,PolitifactUser14604,1
PolitifactNews219,PolitifactUser14605,1
PolitifactNews163,PolitifactUser14605,1
PolitifactNews136,PolitifactUser14606,1
PolitifactNews213,PolitifactUser14607,1
PolitifactNews195,PolitifactUser14608,1
PolitifactNews130,PolitifactUser14609,1
PolitifactNews170,PolitifactUser14610,1
PolitifactNews164,PolitifactUser14611,1
PolitifactNews224,PolitifactUser14611,1
PolitifactNews124,PolitifactUser14611,1
PolitifactNews46,PolitifactUser14612,1
PolitifactNews137,PolitifactUser14613,1
PolitifactNews153,PolitifactUser14614,1
PolitifactNews195,PolitifactUser14614,3
PolitifactNews235,PolitifactUser14614,1
PolitifactNews238,PolitifactUser14614,1
PolitifactNews123,PolitifactUser14614,1
PolitifactNews67,PolitifactUser14615,1
PolitifactNews159,PolitifactUser14615,1
PolitifactNews160,PolitifactUser14615,1
PolitifactNews236,PolitifactUser14615,1
PolitifactNews137,PolitifactUser14615,1
PolitifactNews139,PolitifactUser14615,1
PolitifactNews195,PolitifactUser14616,1
PolitifactNews130,PolitifactUser14617,1
PolitifactNews109,PolitifactUser14618,1
PolitifactNews178,PolitifactUser14619,1
PolitifactNews52,PolitifactUser14620,1
PolitifactNews236,PolitifactUser14621,1
PolitifactNews175,PolitifactUser14622,1
PolitifactNews195,PolitifactUser14623,1
PolitifactNews195,PolitifactUser14624,1
PolitifactNews159,PolitifactUser14625,1
PolitifactNews170,PolitifactUser14626,1
PolitifactNews188,PolitifactUser14627,1
PolitifactNews85,PolitifactUser14628,1
PolitifactNews3,PolitifactUser14628,1
PolitifactNews147,PolitifactUser14629,1
PolitifactNews170,PolitifactUser14630,1
PolitifactNews149,PolitifactUser14631,1
PolitifactNews195,PolitifactUser14632,1
PolitifactNews224,PolitifactUser14632,1
PolitifactNews230,PolitifactUser14633,2
PolitifactNews165,PolitifactUser14633,2
PolitifactNews172,PolitifactUser14633,2
PolitifactNews176,PolitifactUser14633,2
PolitifactNews178,PolitifactUser14633,1
PolitifactNews183,PolitifactUser14633,1
PolitifactNews200,PolitifactUser14633,2
PolitifactNews209,PolitifactUser14633,1
PolitifactNews76,PolitifactUser14634,1
PolitifactNews195,PolitifactUser14635,1
PolitifactNews224,PolitifactUser14636,1
PolitifactNews178,PolitifactUser14637,1
PolitifactNews86,PolitifactUser14638,1
PolitifactNews120,PolitifactUser14639,1
PolitifactNews95,PolitifactUser14640,1
PolitifactNews224,PolitifactUser14641,1
PolitifactNews156,PolitifactUser14642,1
PolitifactNews99,PolitifactUser14643,1
PolitifactNews110,PolitifactUser14643,1
PolitifactNews130,PolitifactUser14644,1
PolitifactNews219,PolitifactUser14645,1
PolitifactNews92,PolitifactUser14646,1
PolitifactNews195,PolitifactUser14647,1
PolitifactNews69,PolitifactUser14648,1
PolitifactNews130,PolitifactUser14649,1
PolitifactNews137,PolitifactUser14650,1
PolitifactNews104,PolitifactUser14651,1
PolitifactNews104,PolitifactUser14652,1
PolitifactNews185,PolitifactUser14652,1
PolitifactNews67,PolitifactUser14653,1
PolitifactNews130,PolitifactUser14654,1
PolitifactNews235,PolitifactUser14655,1
PolitifactNews156,PolitifactUser14656,1
PolitifactNews188,PolitifactUser14657,1
PolitifactNews220,PolitifactUser14657,1
PolitifactNews236,PolitifactUser14657,1
PolitifactNews152,PolitifactUser14658,1
PolitifactNews130,PolitifactUser14659,1
PolitifactNews148,PolitifactUser14660,1
PolitifactNews215,PolitifactUser14661,1
PolitifactNews196,PolitifactUser14662,1
PolitifactNews137,PolitifactUser14662,2
PolitifactNews44,PolitifactUser14663,1
PolitifactNews52,PolitifactUser14664,1
PolitifactNews195,PolitifactUser14665,1
PolitifactNews165,PolitifactUser14666,1
PolitifactNews130,PolitifactUser14667,2
PolitifactNews145,PolitifactUser14668,1
PolitifactNews178,PolitifactUser14669,2
PolitifactNews169,PolitifactUser14670,1
PolitifactNews137,PolitifactUser14671,1
PolitifactNews130,PolitifactUser14672,1
PolitifactNews159,PolitifactUser14673,1
PolitifactNews224,PolitifactUser14674,1
PolitifactNews153,PolitifactUser14675,1
PolitifactNews185,PolitifactUser14675,1
PolitifactNews195,PolitifactUser14675,1
PolitifactNews219,PolitifactUser14676,1
PolitifactNews149,PolitifactUser14677,1
PolitifactNews183,PolitifactUser14677,1
PolitifactNews156,PolitifactUser14678,1
PolitifactNews76,PolitifactUser14679,1
PolitifactNews196,PolitifactUser14680,1
PolitifactNews52,PolitifactUser14681,1
PolitifactNews171,PolitifactUser14682,1
PolitifactNews97,PolitifactUser14683,1
PolitifactNews126,PolitifactUser14684,1
PolitifactNews130,PolitifactUser14685,1
PolitifactNews197,PolitifactUser14686,1
PolitifactNews169,PolitifactUser14686,1
PolitifactNews170,PolitifactUser14687,1
PolitifactNews219,PolitifactUser14688,12
PolitifactNews155,PolitifactUser14688,1
PolitifactNews156,PolitifactUser14688,1
PolitifactNews159,PolitifactUser14688,1
PolitifactNews162,PolitifactUser14688,1
PolitifactNews163,PolitifactUser14688,1
PolitifactNews166,PolitifactUser14688,1
PolitifactNews167,PolitifactUser14688,1
PolitifactNews171,PolitifactUser14688,2
PolitifactNews172,PolitifactUser14688,1
PolitifactNews173,PolitifactUser14688,1
PolitifactNews181,PolitifactUser14688,2
PolitifactNews182,PolitifactUser14688,4
PolitifactNews184,PolitifactUser14688,1
PolitifactNews185,PolitifactUser14688,1
PolitifactNews187,PolitifactUser14688,1
PolitifactNews188,PolitifactUser14688,2
PolitifactNews194,PolitifactUser14688,1
PolitifactNews198,PolitifactUser14688,1
PolitifactNews205,PolitifactUser14688,2
PolitifactNews220,PolitifactUser14688,1
PolitifactNews195,PolitifactUser14689,1
PolitifactNews234,PolitifactUser14690,1
PolitifactNews130,PolitifactUser14691,1
PolitifactNews130,PolitifactUser14692,1
PolitifactNews137,PolitifactUser14693,1
PolitifactNews156,PolitifactUser14694,1
PolitifactNews153,PolitifactUser14695,1
PolitifactNews170,PolitifactUser14695,1
PolitifactNews130,PolitifactUser14696,1
PolitifactNews153,PolitifactUser14697,1
PolitifactNews175,PolitifactUser14698,1
PolitifactNews170,PolitifactUser14699,1
PolitifactNews57,PolitifactUser14700,2
PolitifactNews184,PolitifactUser14701,1
PolitifactNews130,PolitifactUser14702,1
PolitifactNews67,PolitifactUser14703,1
PolitifactNews156,PolitifactUser14704,1
PolitifactNews178,PolitifactUser14705,2
PolitifactNews52,PolitifactUser14706,1
PolitifactNews195,PolitifactUser14707,2
PolitifactNews159,PolitifactUser14708,1
PolitifactNews163,PolitifactUser14708,1
PolitifactNews226,PolitifactUser14709,1
PolitifactNews164,PolitifactUser14710,1
PolitifactNews178,PolitifactUser14710,1
PolitifactNews195,PolitifactUser14710,3
PolitifactNews224,PolitifactUser14710,1
PolitifactNews124,PolitifactUser14710,2
PolitifactNews224,PolitifactUser14711,2
PolitifactNews240,PolitifactUser14711,1
PolitifactNews130,PolitifactUser14712,1
PolitifactNews137,PolitifactUser14713,1
PolitifactNews220,PolitifactUser14714,1
PolitifactNews130,PolitifactUser14715,3
PolitifactNews130,PolitifactUser14716,1
PolitifactNews175,PolitifactUser14717,1
PolitifactNews130,PolitifactUser14718,1
PolitifactNews130,PolitifactUser14719,1
PolitifactNews76,PolitifactUser14720,1
PolitifactNews238,PolitifactUser14721,1
PolitifactNews148,PolitifactUser14722,1
PolitifactNews224,PolitifactUser14723,1
PolitifactNews89,PolitifactUser14724,1
PolitifactNews232,PolitifactUser14725,1
PolitifactNews130,PolitifactUser14726,1
PolitifactNews130,PolitifactUser14727,1
PolitifactNews170,PolitifactUser14728,1
PolitifactNews177,PolitifactUser14729,1
PolitifactNews130,PolitifactUser14730,1
PolitifactNews220,PolitifactUser14731,1
PolitifactNews182,PolitifactUser14732,1
PolitifactNews196,PolitifactUser14732,1
PolitifactNews195,PolitifactUser14733,1
PolitifactNews52,PolitifactUser14734,1
PolitifactNews221,PolitifactUser14735,1
PolitifactNews226,PolitifactUser14735,1
PolitifactNews234,PolitifactUser14735,1
PolitifactNews175,PolitifactUser14736,1
PolitifactNews159,PolitifactUser14737,1
PolitifactNews169,PolitifactUser14738,1
PolitifactNews183,PolitifactUser14738,1
PolitifactNews219,PolitifactUser14739,1
PolitifactNews168,PolitifactUser14739,1
PolitifactNews196,PolitifactUser14739,1
PolitifactNews198,PolitifactUser14739,2
PolitifactNews215,PolitifactUser14739,1
PolitifactNews225,PolitifactUser14739,1
PolitifactNews226,PolitifactUser14739,1
PolitifactNews137,PolitifactUser14739,1
PolitifactNews175,PolitifactUser14740,1
PolitifactNews130,PolitifactUser14741,1
PolitifactNews126,PolitifactUser14742,1
PolitifactNews130,PolitifactUser14743,1
PolitifactNews175,PolitifactUser14744,1
PolitifactNews149,PolitifactUser14745,1
PolitifactNews46,PolitifactUser14746,2
PolitifactNews62,PolitifactUser14746,1
PolitifactNews84,PolitifactUser14746,1
PolitifactNews102,PolitifactUser14746,1
PolitifactNews105,PolitifactUser14746,1
PolitifactNews28,PolitifactUser14747,1
PolitifactNews121,PolitifactUser14747,1
PolitifactNews178,PolitifactUser14747,1
PolitifactNews195,PolitifactUser14747,1
PolitifactNews124,PolitifactUser14747,1
PolitifactNews130,PolitifactUser14748,1
PolitifactNews130,PolitifactUser14749,1
PolitifactNews153,PolitifactUser14750,1
PolitifactNews219,PolitifactUser14750,3
PolitifactNews159,PolitifactUser14750,1
PolitifactNews160,PolitifactUser14750,1
PolitifactNews179,PolitifactUser14750,1
PolitifactNews195,PolitifactUser14750,2
PolitifactNews234,PolitifactUser14750,1
PolitifactNews126,PolitifactUser14750,1
PolitifactNews137,PolitifactUser14750,1
PolitifactNews185,PolitifactUser14751,1
PolitifactNews156,PolitifactUser14752,1
PolitifactNews195,PolitifactUser14753,1
PolitifactNews137,PolitifactUser14754,1
PolitifactNews164,PolitifactUser14755,1
PolitifactNews156,PolitifactUser14756,1
PolitifactNews220,PolitifactUser14757,1
PolitifactNews76,PolitifactUser14758,1
PolitifactNews148,PolitifactUser14759,1
PolitifactNews224,PolitifactUser14760,1
PolitifactNews159,PolitifactUser14761,1
PolitifactNews205,PolitifactUser14761,1
PolitifactNews130,PolitifactUser14762,1
PolitifactNews162,PolitifactUser14763,1
PolitifactNews232,PolitifactUser14764,1
PolitifactNews156,PolitifactUser14765,1
PolitifactNews219,PolitifactUser14766,1
PolitifactNews164,PolitifactUser14767,1
PolitifactNews175,PolitifactUser14768,1
PolitifactNews130,PolitifactUser14769,1
PolitifactNews130,PolitifactUser14770,1
PolitifactNews52,PolitifactUser14771,1
PolitifactNews210,PolitifactUser14772,1
PolitifactNews178,PolitifactUser14773,1
PolitifactNews183,PolitifactUser14774,1
PolitifactNews123,PolitifactUser14775,1
PolitifactNews153,PolitifactUser14776,1
PolitifactNews153,PolitifactUser14777,1
PolitifactNews178,PolitifactUser14777,1
PolitifactNews72,PolitifactUser14778,1
PolitifactNews182,PolitifactUser14779,1
PolitifactNews188,PolitifactUser14779,1
PolitifactNews159,PolitifactUser14780,2
PolitifactNews185,PolitifactUser14780,3
PolitifactNews194,PolitifactUser14780,1
PolitifactNews219,PolitifactUser14781,1
PolitifactNews178,PolitifactUser14782,1
PolitifactNews224,PolitifactUser14783,1
PolitifactNews130,PolitifactUser14784,1
PolitifactNews170,PolitifactUser14785,1
PolitifactNews130,PolitifactUser14786,1
PolitifactNews148,PolitifactUser14787,1
PolitifactNews195,PolitifactUser14787,1
PolitifactNews137,PolitifactUser14787,1
PolitifactNews170,PolitifactUser14788,1
PolitifactNews130,PolitifactUser14789,1
PolitifactNews123,PolitifactUser14790,1
PolitifactNews211,PolitifactUser14791,1
PolitifactNews62,PolitifactUser14792,1
PolitifactNews171,PolitifactUser14793,1
PolitifactNews240,PolitifactUser14794,1
PolitifactNews234,PolitifactUser14795,1
PolitifactNews137,PolitifactUser14796,1
PolitifactNews178,PolitifactUser14797,1
PolitifactNews184,PolitifactUser14797,1
PolitifactNews195,PolitifactUser14797,1
PolitifactNews220,PolitifactUser14797,1
PolitifactNews124,PolitifactUser14797,1
PolitifactNews83,PolitifactUser14798,1
PolitifactNews130,PolitifactUser14799,1
PolitifactNews158,PolitifactUser14800,1
PolitifactNews159,PolitifactUser14800,1
PolitifactNews195,PolitifactUser14800,4
PolitifactNews195,PolitifactUser14801,3
PolitifactNews126,PolitifactUser14801,1
PolitifactNews235,PolitifactUser14802,1
PolitifactNews224,PolitifactUser14803,1
PolitifactNews89,PolitifactUser14804,1
PolitifactNews130,PolitifactUser14805,1
PolitifactNews130,PolitifactUser14806,1
PolitifactNews195,PolitifactUser14807,1
PolitifactNews52,PolitifactUser14808,2
PolitifactNews196,PolitifactUser14809,1
PolitifactNews49,PolitifactUser14810,1
PolitifactNews148,PolitifactUser14811,1
PolitifactNews108,PolitifactUser14812,1
PolitifactNews86,PolitifactUser14813,1
PolitifactNews66,PolitifactUser14814,1
PolitifactNews70,PolitifactUser14814,1
PolitifactNews71,PolitifactUser14814,1
PolitifactNews214,PolitifactUser14814,2
PolitifactNews57,PolitifactUser14815,1
PolitifactNews83,PolitifactUser14816,1
PolitifactNews175,PolitifactUser14817,1
PolitifactNews195,PolitifactUser14818,1
PolitifactNews130,PolitifactUser14819,1
PolitifactNews232,PolitifactUser14820,1
PolitifactNews130,PolitifactUser14821,1
PolitifactNews184,PolitifactUser14822,1
PolitifactNews130,PolitifactUser14823,1
PolitifactNews19,PolitifactUser14824,1
PolitifactNews11,PolitifactUser14825,1
PolitifactNews170,PolitifactUser14826,1
PolitifactNews176,PolitifactUser14827,1
PolitifactNews1,PolitifactUser14828,1
PolitifactNews77,PolitifactUser14828,1
PolitifactNews99,PolitifactUser14828,1
PolitifactNews110,PolitifactUser14828,1
PolitifactNews28,PolitifactUser14828,1
PolitifactNews92,PolitifactUser14828,1
PolitifactNews76,PolitifactUser14829,1
PolitifactNews28,PolitifactUser14830,1
PolitifactNews49,PolitifactUser14830,1
PolitifactNews130,PolitifactUser14831,1
PolitifactNews196,PolitifactUser14832,1
PolitifactNews158,PolitifactUser14833,1
PolitifactNews99,PolitifactUser14834,1
PolitifactNews110,PolitifactUser14834,1
PolitifactNews148,PolitifactUser14835,2
PolitifactNews168,PolitifactUser14835,1
PolitifactNews197,PolitifactUser14836,1
PolitifactNews199,PolitifactUser14837,1
PolitifactNews158,PolitifactUser14838,1
PolitifactNews178,PolitifactUser14838,4
PolitifactNews195,PolitifactUser14838,3
PolitifactNews137,PolitifactUser14839,1
PolitifactNews195,PolitifactUser14840,1
PolitifactNews170,PolitifactUser14841,1
PolitifactNews52,PolitifactUser14842,1
PolitifactNews83,PolitifactUser14842,1
PolitifactNews169,PolitifactUser14843,1
PolitifactNews219,PolitifactUser14844,1
PolitifactNews148,PolitifactUser14844,1
PolitifactNews30,PolitifactUser14845,1
PolitifactNews67,PolitifactUser14845,1
PolitifactNews87,PolitifactUser14845,1
PolitifactNews32,PolitifactUser14846,1
PolitifactNews170,PolitifactUser14847,1
PolitifactNews57,PolitifactUser14848,1
PolitifactNews233,PolitifactUser14849,1
PolitifactNews168,PolitifactUser14850,1
PolitifactNews170,PolitifactUser14851,1
PolitifactNews224,PolitifactUser14852,1
PolitifactNews130,PolitifactUser14853,1
PolitifactNews165,PolitifactUser14854,1
PolitifactNews177,PolitifactUser14855,1
PolitifactNews130,PolitifactUser14856,1
PolitifactNews130,PolitifactUser14857,1
PolitifactNews196,PolitifactUser14858,1
PolitifactNews209,PolitifactUser14859,1
PolitifactNews155,PolitifactUser14860,1
PolitifactNews219,PolitifactUser14861,1
PolitifactNews227,PolitifactUser14861,1
PolitifactNews170,PolitifactUser14862,1
PolitifactNews130,PolitifactUser14863,1
PolitifactNews49,PolitifactUser14864,1
PolitifactNews170,PolitifactUser14865,1
PolitifactNews219,PolitifactUser14866,1
PolitifactNews224,PolitifactUser14867,1
PolitifactNews158,PolitifactUser14868,1
PolitifactNews171,PolitifactUser14869,1
PolitifactNews240,PolitifactUser14869,1
PolitifactNews188,PolitifactUser14870,1
PolitifactNews240,PolitifactUser14871,1
PolitifactNews188,PolitifactUser14872,1
PolitifactNews218,PolitifactUser14873,1
PolitifactNews123,PolitifactUser14874,1
PolitifactNews153,PolitifactUser14875,1
PolitifactNews233,PolitifactUser14876,1
PolitifactNews130,PolitifactUser14877,1
PolitifactNews156,PolitifactUser14878,1
PolitifactNews169,PolitifactUser14878,1
PolitifactNews124,PolitifactUser14879,1
PolitifactNews83,PolitifactUser14880,1
PolitifactNews165,PolitifactUser14881,1
PolitifactNews209,PolitifactUser14881,1
PolitifactNews194,PolitifactUser14882,1
PolitifactNews11,PolitifactUser14883,1
PolitifactNews232,PolitifactUser14884,1
PolitifactNews137,PolitifactUser14885,2
PolitifactNews195,PolitifactUser14886,1
PolitifactNews130,PolitifactUser14887,1
PolitifactNews124,PolitifactUser14888,1
PolitifactNews95,PolitifactUser14889,1
PolitifactNews235,PolitifactUser14890,1
PolitifactNews46,PolitifactUser14891,1
PolitifactNews195,PolitifactUser14892,2
PolitifactNews235,PolitifactUser14892,1
PolitifactNews86,PolitifactUser14893,1
PolitifactNews180,PolitifactUser14894,1
PolitifactNews158,PolitifactUser14895,1
PolitifactNews148,PolitifactUser14896,1
PolitifactNews224,PolitifactUser14897,1
PolitifactNews159,PolitifactUser14898,1
PolitifactNews137,PolitifactUser14899,1
PolitifactNews86,PolitifactUser14900,1
PolitifactNews89,PolitifactUser14900,1
PolitifactNews32,PolitifactUser14901,1
PolitifactNews224,PolitifactUser14902,1
PolitifactNews76,PolitifactUser14903,1
PolitifactNews178,PolitifactUser14904,1
PolitifactNews175,PolitifactUser14905,1
PolitifactNews164,PolitifactUser14906,1
PolitifactNews189,PolitifactUser14906,1
PolitifactNews130,PolitifactUser14907,1
PolitifactNews209,PolitifactUser14908,1
PolitifactNews196,PolitifactUser14909,1
PolitifactNews148,PolitifactUser14910,1
PolitifactNews238,PolitifactUser14911,1
PolitifactNews170,PolitifactUser14912,1
PolitifactNews68,PolitifactUser14913,3
PolitifactNews89,PolitifactUser14913,2
PolitifactNews115,PolitifactUser14913,1
PolitifactNews52,PolitifactUser14914,1
PolitifactNews238,PolitifactUser14915,1
PolitifactNews130,PolitifactUser14916,1
PolitifactNews154,PolitifactUser14917,1
PolitifactNews83,PolitifactUser14918,1
PolitifactNews195,PolitifactUser14919,1
PolitifactNews195,PolitifactUser14920,1
PolitifactNews159,PolitifactUser14921,1
PolitifactNews175,PolitifactUser14922,1
PolitifactNews123,PolitifactUser14923,1
PolitifactNews130,PolitifactUser14924,1
PolitifactNews214,PolitifactUser14925,1
PolitifactNews220,PolitifactUser14925,1
PolitifactNews130,PolitifactUser14926,2
PolitifactNews169,PolitifactUser14927,1
PolitifactNews130,PolitifactUser14928,1
PolitifactNews195,PolitifactUser14929,1
PolitifactNews156,PolitifactUser14930,1
