rva,AtomName,Type,Credibility,lastValue,convergencePoint
https://nobias-project.eu/RandomVariableAtom/RVA3412,USERCREDLAT(11512),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3647,USERCREDLAT(11515),User,Credible,1.0,3
https://nobias-project.eu/RandomVariableAtom/RVA3652,USERCREDLAT(11517),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3653,USERCREDLAT(11518),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3655,USERCREDLAT(11519),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3657,USERCREDLAT(11530),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3675,USERCREDLAT(11526),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3643,USERCREDLAT(11524),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3669,USERCREDLAT(11534),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3590,USERCREDLAT(11536),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA3596,USERCREDLAT(11538),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3745,USERCREDLAT(11497),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA3575,USERCREDLAT(11542),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3584,USERCREDLAT(11545),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA3626,USERCREDLAT(11547),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3579,USERCREDLAT(11543),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA3608,USERCREDLAT(11552),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3660,USERCREDLAT(11531),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3615,USERCREDLAT(11554),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3524,USERCREDLAT(11563),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3623,USERCREDLAT(11557),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3544,USERCREDLAT(11559),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3541,USERCREDLAT(11558),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3527,USERCREDLAT(11564),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3536,USERCREDLAT(11567),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA3529,USERCREDLAT(11565),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3539,USERCREDLAT(11568),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3556,USERCREDLAT(11575),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA3548,USERCREDLAT(11571),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3558,USERCREDLAT(11576),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3488,USERCREDLAT(11588),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3486,USERCREDLAT(11587),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3490,USERCREDLAT(11589),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3484,USERCREDLAT(11586),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3501,USERCREDLAT(11594),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3497,USERCREDLAT(11592),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2950,USERCREDLAT(11600),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA3503,USERCREDLAT(11595),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2952,USERCREDLAT(11601),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3505,USERCREDLAT(11596),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2978,USERCREDLAT(11607),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA2976,USERCREDLAT(11606),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2965,USERCREDLAT(11611),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA2905,USERCREDLAT(11615),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA2916,USERCREDLAT(11619),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2945,USERCREDLAT(11628),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2891,USERCREDLAT(11620),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2933,USERCREDLAT(11633),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA2927,USERCREDLAT(11631),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA3147,USERCREDLAT(11636),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3155,USERCREDLAT(11639),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2936,USERCREDLAT(11634),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3131,USERCREDLAT(11642),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3137,USERCREDLAT(11644),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA3184,USERCREDLAT(11648),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3150,USERCREDLAT(11637),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3179,USERCREDLAT(11646),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3162,USERCREDLAT(11651),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2946,USERCREDLAT(11629),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3094,USERCREDLAT(11657),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3175,USERCREDLAT(11656),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3079,USERCREDLAT(11663),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3099,USERCREDLAT(11659),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3072,USERCREDLAT(11661),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3119,USERCREDLAT(11668),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3101,USERCREDLAT(11670),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3111,USERCREDLAT(11675),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA3105,USERCREDLAT(11672),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA3045,USERCREDLAT(11679),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3027,USERCREDLAT(11681),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA3029,USERCREDLAT(11682),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3035,USERCREDLAT(11685),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA3039,USERCREDLAT(11687),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3041,USERCREDLAT(11688),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3049,USERCREDLAT(11691),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3043,USERCREDLAT(11689),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3053,USERCREDLAT(11693),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3059,USERCREDLAT(11696),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14164,USERCREDLAT(11700),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3063,USERCREDLAT(11698),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14168,USERCREDLAT(11702),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3065,USERCREDLAT(11699),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA3037,USERCREDLAT(11686),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14173,USERCREDLAT(11707),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA14165,USERCREDLAT(11710),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14145,USERCREDLAT(11715),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14144,USERCREDLAT(11714),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14142,USERCREDLAT(11712),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA14139,USERCREDLAT(11720),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14166,USERCREDLAT(11711),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14148,USERCREDLAT(11718),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA14140,USERCREDLAT(11721),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14172,USERCREDLAT(11706),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA14159,USERCREDLAT(11725),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14157,USERCREDLAT(11723),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14141,USERCREDLAT(11722),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA14160,USERCREDLAT(11726),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14158,USERCREDLAT(11724),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14161,USERCREDLAT(11727),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14152,USERCREDLAT(11731),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14108,USERCREDLAT(11735),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA14110,USERCREDLAT(11736),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14114,USERCREDLAT(11738),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14104,USERCREDLAT(11744),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14126,USERCREDLAT(11754),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14268,USERCREDLAT(11758),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14264,USERCREDLAT(11756),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14118,USERCREDLAT(11750),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14252,USERCREDLAT(11761),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14250,USERCREDLAT(11760),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14270,USERCREDLAT(11759),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14254,USERCREDLAT(11762),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14266,USERCREDLAT(11757),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14288,USERCREDLAT(11767),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14256,USERCREDLAT(11763),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14290,USERCREDLAT(11768),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA14276,USERCREDLAT(11772),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14284,USERCREDLAT(11776),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14214,USERCREDLAT(11784),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA14210,USERCREDLAT(11782),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14220,USERCREDLAT(11787),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA14222,USERCREDLAT(11788),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA14234,USERCREDLAT(11793),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA14244,USERCREDLAT(11798),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA14232,USERCREDLAT(11792),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13920,USERCREDLAT(11807),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA14216,USERCREDLAT(11785),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13922,USERCREDLAT(11809),User,Credible,1.0,3
https://nobias-project.eu/RandomVariableAtom/RVA13892,USERCREDLAT(11813),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13894,USERCREDLAT(11815),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13916,USERCREDLAT(11803),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13896,USERCREDLAT(11817),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13906,USERCREDLAT(11824),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13904,USERCREDLAT(11822),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13905,USERCREDLAT(11823),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13903,USERCREDLAT(11832),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13856,USERCREDLAT(11835),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13845,USERCREDLAT(11840),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13862,USERCREDLAT(11838),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13847,USERCREDLAT(11841),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13878,USERCREDLAT(11845),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13876,USERCREDLAT(11844),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA13884,USERCREDLAT(11848),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13868,USERCREDLAT(11851),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13874,USERCREDLAT(11854),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13821,USERCREDLAT(11859),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13819,USERCREDLAT(11858),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13811,USERCREDLAT(11865),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13841,USERCREDLAT(11868),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA13809,USERCREDLAT(11864),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13831,USERCREDLAT(11874),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13823,USERCREDLAT(11870),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13817,USERCREDLAT(11857),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13973,USERCREDLAT(11878),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13971,USERCREDLAT(11877),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13835,USERCREDLAT(11876),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13957,USERCREDLAT(11881),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13967,USERCREDLAT(11886),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13965,USERCREDLAT(11885),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13803,USERCREDLAT(11861),User,Credible,1.0,3
https://nobias-project.eu/RandomVariableAtom/RVA13955,USERCREDLAT(11880),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13982,USERCREDLAT(11893),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13942,USERCREDLAT(11899),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13756,USERCREDLAT(11900),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13768,USERCREDLAT(11907),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13770,USERCREDLAT(11909),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA13767,USERCREDLAT(11906),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13764,USERCREDLAT(11904),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA13635,USERCREDLAT(11911),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13638,USERCREDLAT(11914),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13640,USERCREDLAT(11916),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA13652,USERCREDLAT(11926),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13654,USERCREDLAT(11928),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13760,USERCREDLAT(11902),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13644,USERCREDLAT(11930),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13601,USERCREDLAT(11935),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13595,USERCREDLAT(11932),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13603,USERCREDLAT(11936),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13605,USERCREDLAT(11937),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13619,USERCREDLAT(11943),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13621,USERCREDLAT(11944),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13623,USERCREDLAT(11945),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13590,USERCREDLAT(11940),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13631,USERCREDLAT(11949),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13627,USERCREDLAT(11947),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA13613,USERCREDLAT(11951),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13538,USERCREDLAT(11955),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13540,USERCREDLAT(11956),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13617,USERCREDLAT(11953),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13526,USERCREDLAT(11960),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13571,USERCREDLAT(11965),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13625,USERCREDLAT(11946),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13562,USERCREDLAT(11971),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA13579,USERCREDLAT(11969),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13629,USERCREDLAT(11948),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13476,USERCREDLAT(11976),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13478,USERCREDLAT(11977),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13566,USERCREDLAT(11973),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13462,USERCREDLAT(11980),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13482,USERCREDLAT(11979),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA13568,USERCREDLAT(11974),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13472,USERCREDLAT(11985),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13474,USERCREDLAT(11986),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13514,USERCREDLAT(11988),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA13564,USERCREDLAT(11972),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13516,USERCREDLAT(11989),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13468,USERCREDLAT(11983),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13500,USERCREDLAT(11992),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13502,USERCREDLAT(11993),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13498,USERCREDLAT(11991),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13506,USERCREDLAT(11995),User,Credible,1.0,4
https://nobias-project.eu/RandomVariableAtom/RVA13510,USERCREDLAT(11997),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7641,USERCREDLAT(12000),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7654,USERCREDLAT(12003),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7646,USERCREDLAT(12002),User,Credible,1.0,4
https://nobias-project.eu/RandomVariableAtom/RVA7660,USERCREDLAT(12005),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7653,USERCREDLAT(12004),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7667,USERCREDLAT(12007),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7586,USERCREDLAT(12009),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7563,USERCREDLAT(12010),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7659,USERCREDLAT(12006),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7569,USERCREDLAT(12012),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7580,USERCREDLAT(12016),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA7572,USERCREDLAT(12015),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7578,USERCREDLAT(12017),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7589,USERCREDLAT(12020),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7611,USERCREDLAT(12028),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7616,USERCREDLAT(12029),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7599,USERCREDLAT(12024),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7610,USERCREDLAT(12025),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7513,USERCREDLAT(12030),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7510,USERCREDLAT(12031),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7533,USERCREDLAT(12039),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7540,USERCREDLAT(12042),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7546,USERCREDLAT(12043),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7535,USERCREDLAT(12038),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7543,USERCREDLAT(12044),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7555,USERCREDLAT(12049),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA7755,USERCREDLAT(12052),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7758,USERCREDLAT(12055),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7764,USERCREDLAT(12056),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7553,USERCREDLAT(12047),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7762,USERCREDLAT(12057),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7768,USERCREDLAT(12058),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA7778,USERCREDLAT(12060),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7790,USERCREDLAT(12066),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7796,USERCREDLAT(12067),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7781,USERCREDLAT(12062),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7721,USERCREDLAT(12073),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7720,USERCREDLAT(12070),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7742,USERCREDLAT(12086),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7746,USERCREDLAT(12089),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7745,USERCREDLAT(12087),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7718,USERCREDLAT(12090),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7709,USERCREDLAT(12093),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7717,USERCREDLAT(12091),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7712,USERCREDLAT(12094),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7715,USERCREDLAT(12099),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7090,USERCREDLAT(12100),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7086,USERCREDLAT(12101),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7713,USERCREDLAT(12097),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA7105,USERCREDLAT(12107),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7019,USERCREDLAT(12115),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7014,USERCREDLAT(12113),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7059,USERCREDLAT(12119),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7028,USERCREDLAT(12108),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA7035,USERCREDLAT(12121),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7037,USERCREDLAT(12120),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7043,USERCREDLAT(12122),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7040,USERCREDLAT(12123),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA7053,USERCREDLAT(12126),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7057,USERCREDLAT(12128),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6951,USERCREDLAT(12130),User,Credible,1.0,6
