rva,lastValue,convergenceNumber
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13730,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13731,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13732,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13733,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13734,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13735,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13736,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13737,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13738,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13739,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13740,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13741,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13742,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13743,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13744,1.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13745,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13746,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13747,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13748,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13749,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13750,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13751,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13752,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13753,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13754,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13755,0.02,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13756,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13757,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13758,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13759,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13760,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13761,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13762,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13763,0.486,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13764,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13765,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13766,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13767,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13768,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13769,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13770,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13771,0.995,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13772,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13773,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13774,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13775,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13776,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13777,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13778,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13779,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13780,0.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13781,0.996,25
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13782,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13783,0.019,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13784,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13785,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13786,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13787,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13788,0.995,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13789,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13790,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13791,0.99,20
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13792,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13793,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13794,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13795,0.026,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13796,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13797,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13798,0.544,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13799,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13800,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13801,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13802,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13803,1.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13804,0.486,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13805,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13806,0.225,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13807,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13808,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13809,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13810,0.043,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13811,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13812,0.988,30
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13813,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13814,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13815,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13816,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13817,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13818,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13819,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13820,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13821,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13822,0.068,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13823,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13824,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13825,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13826,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13827,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13828,0.153,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13829,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13830,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13831,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13832,0.925,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13833,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13834,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13835,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13836,0.988,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13837,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13838,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13839,0.225,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13840,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13841,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13842,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13843,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13844,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13845,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13846,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13847,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13848,0.996,21
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13849,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13850,0.026,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13851,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13852,0.087,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13853,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13854,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13855,0.689,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13856,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13857,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13858,0.185,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13859,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13860,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13861,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13862,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13863,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13864,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13865,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13866,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13867,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13868,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13869,0.031,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13870,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13871,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13872,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13873,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13874,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13875,0.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13876,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13877,0.063,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13878,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13879,0.063,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13880,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13881,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13882,1.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13883,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13884,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13885,0.153,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13886,0.031,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13887,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13888,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13889,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13890,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13891,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13892,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13893,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13894,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13895,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13896,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13897,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13898,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13899,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13900,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13901,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13902,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13903,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13904,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13905,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13906,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13907,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13908,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13909,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13910,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13911,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13912,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13913,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13914,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13915,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13916,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13917,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13918,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13919,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13920,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13921,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13922,1.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13923,0.962,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13924,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13925,1.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13926,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13927,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13928,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13929,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13930,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13931,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13932,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13933,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13934,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13935,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13936,0.987,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13937,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13938,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13939,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13940,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13941,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13942,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13943,0.995,25
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13944,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13945,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13946,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13947,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13948,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13949,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13950,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13951,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13952,0.026,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13953,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13954,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13955,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13956,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13957,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13958,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13959,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13960,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13961,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13962,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13963,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13964,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13965,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13966,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13967,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13968,0.351,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13969,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13970,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13971,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13972,0.074,21
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13973,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13974,0.052,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13975,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13976,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13977,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13978,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13979,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13980,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13981,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13982,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13983,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13984,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13985,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13986,0.079,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13987,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13988,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13989,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13990,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13991,0.895,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13992,0.536,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13993,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13994,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13995,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13996,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13997,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13998,0.97,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA13999,0.135,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14000,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14001,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14002,0.486,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14003,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14004,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14005,0.031,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14006,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14007,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14008,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14009,0.086,29
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14010,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14011,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14012,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14013,0.063,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14014,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14015,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14016,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14017,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14018,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14019,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14020,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14021,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14022,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14023,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14024,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14025,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14026,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14027,0.973,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14028,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14029,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14030,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14031,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14032,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14033,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14034,0.994,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14035,0.975,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14036,0.486,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14037,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14038,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14039,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14040,0.031,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14041,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14042,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14043,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14044,0.11,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14045,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14046,0.041,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14047,0.974,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14048,0.994,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14049,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14050,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14051,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14052,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14053,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14054,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14055,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14056,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14057,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14058,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14059,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14060,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA14061,0.895,33
