name,rva,groundRuleCount
USERCREDLAT(4294),https://nobias-project.eu/RandomVariableAtom/RVA4932,1
USERCREDLAT(4295),https://nobias-project.eu/RandomVariableAtom/RVA4931,1
USERCREDLAT(4296),https://nobias-project.eu/RandomVariableAtom/RVA4930,1
USERCREDLAT(4298),https://nobias-project.eu/RandomVariableAtom/RVA4928,1
USERCREDLAT(4299),https://nobias-project.eu/RandomVariableAtom/RVA4927,1
USERCREDLAT(43),https://nobias-project.eu/RandomVariableAtom/RVA51,1
USERCREDLAT(430),https://nobias-project.eu/RandomVariableAtom/RVA9636,1
USERCREDLAT(4300),https://nobias-project.eu/RandomVariableAtom/RVA5210,1
USERCREDLAT(4302),https://nobias-project.eu/RandomVariableAtom/RVA5208,1
USERCREDLAT(4303),https://nobias-project.eu/RandomVariableAtom/RVA5207,1
USERCREDLAT(4304),https://nobias-project.eu/RandomVariableAtom/RVA5206,1
USERCREDLAT(4305),https://nobias-project.eu/RandomVariableAtom/RVA5205,1
USERCREDLAT(4308),https://nobias-project.eu/RandomVariableAtom/RVA5202,1
USERCREDLAT(431),https://nobias-project.eu/RandomVariableAtom/RVA9635,1
USERCREDLAT(4312),https://nobias-project.eu/RandomVariableAtom/RVA5238,1
USERCREDLAT(4314),https://nobias-project.eu/RandomVariableAtom/RVA5236,1
USERCREDLAT(4315),https://nobias-project.eu/RandomVariableAtom/RVA5235,1
USERCREDLAT(4316),https://nobias-project.eu/RandomVariableAtom/RVA5234,1
USERCREDLAT(4317),https://nobias-project.eu/RandomVariableAtom/RVA5233,1
USERCREDLAT(4319),https://nobias-project.eu/RandomVariableAtom/RVA5231,1
USERCREDLAT(4320),https://nobias-project.eu/RandomVariableAtom/RVA5269,1
USERCREDLAT(4323),https://nobias-project.eu/RandomVariableAtom/RVA5266,1
USERCREDLAT(4324),https://nobias-project.eu/RandomVariableAtom/RVA5265,1
USERCREDLAT(4325),https://nobias-project.eu/RandomVariableAtom/RVA5264,1
USERCREDLAT(4326),https://nobias-project.eu/RandomVariableAtom/RVA5263,1
USERCREDLAT(4327),https://nobias-project.eu/RandomVariableAtom/RVA5262,1
USERCREDLAT(4329),https://nobias-project.eu/RandomVariableAtom/RVA5260,1
USERCREDLAT(433),https://nobias-project.eu/RandomVariableAtom/RVA9634,1
USERCREDLAT(4331),https://nobias-project.eu/RandomVariableAtom/RVA5306,1
USERCREDLAT(4334),https://nobias-project.eu/RandomVariableAtom/RVA5302,1
USERCREDLAT(4335),https://nobias-project.eu/RandomVariableAtom/RVA5300,1
USERCREDLAT(4336),https://nobias-project.eu/RandomVariableAtom/RVA5298,1
USERCREDLAT(4338),https://nobias-project.eu/RandomVariableAtom/RVA5294,1
USERCREDLAT(4339),https://nobias-project.eu/RandomVariableAtom/RVA5291,1
USERCREDLAT(434),https://nobias-project.eu/RandomVariableAtom/RVA9633,1
USERCREDLAT(4340),https://nobias-project.eu/RandomVariableAtom/RVA5338,1
USERCREDLAT(4342),https://nobias-project.eu/RandomVariableAtom/RVA5335,1
USERCREDLAT(4343),https://nobias-project.eu/RandomVariableAtom/RVA5333,1
USERCREDLAT(4344),https://nobias-project.eu/RandomVariableAtom/RVA5330,1
USERCREDLAT(4346),https://nobias-project.eu/RandomVariableAtom/RVA5327,1
USERCREDLAT(4347),https://nobias-project.eu/RandomVariableAtom/RVA5325,1
USERCREDLAT(4350),https://nobias-project.eu/RandomVariableAtom/RVA5368,1
USERCREDLAT(4352),https://nobias-project.eu/RandomVariableAtom/RVA5365,1
USERCREDLAT(4353),https://nobias-project.eu/RandomVariableAtom/RVA5363,1
USERCREDLAT(4354),https://nobias-project.eu/RandomVariableAtom/RVA5361,1
USERCREDLAT(4355),https://nobias-project.eu/RandomVariableAtom/RVA5359,1
USERCREDLAT(4356),https://nobias-project.eu/RandomVariableAtom/RVA5356,1
USERCREDLAT(4357),https://nobias-project.eu/RandomVariableAtom/RVA5355,1
USERCREDLAT(4358),https://nobias-project.eu/RandomVariableAtom/RVA5353,1
USERCREDLAT(4359),https://nobias-project.eu/RandomVariableAtom/RVA5351,1
USERCREDLAT(436),https://nobias-project.eu/RandomVariableAtom/RVA9631,1
USERCREDLAT(4360),https://nobias-project.eu/RandomVariableAtom/RVA5388,1
USERCREDLAT(4364),https://nobias-project.eu/RandomVariableAtom/RVA5380,1
USERCREDLAT(4367),https://nobias-project.eu/RandomVariableAtom/RVA5374,1
USERCREDLAT(4368),https://nobias-project.eu/RandomVariableAtom/RVA5373,1
USERCREDLAT(437),https://nobias-project.eu/RandomVariableAtom/RVA9641,1
USERCREDLAT(4370),https://nobias-project.eu/RandomVariableAtom/RVA5419,1
USERCREDLAT(4371),https://nobias-project.eu/RandomVariableAtom/RVA5417,1
USERCREDLAT(4372),https://nobias-project.eu/RandomVariableAtom/RVA5416,1
USERCREDLAT(4373),https://nobias-project.eu/RandomVariableAtom/RVA5414,1
USERCREDLAT(4375),https://nobias-project.eu/RandomVariableAtom/RVA5410,1
USERCREDLAT(4377),https://nobias-project.eu/RandomVariableAtom/RVA5406,1
USERCREDLAT(4378),https://nobias-project.eu/RandomVariableAtom/RVA5404,1
USERCREDLAT(4380),https://nobias-project.eu/RandomVariableAtom/RVA5390,1
USERCREDLAT(4381),https://nobias-project.eu/RandomVariableAtom/RVA5441,1
USERCREDLAT(4385),https://nobias-project.eu/RandomVariableAtom/RVA5432,1
USERCREDLAT(4386),https://nobias-project.eu/RandomVariableAtom/RVA5431,1
USERCREDLAT(4387),https://nobias-project.eu/RandomVariableAtom/RVA5428,1
USERCREDLAT(4388),https://nobias-project.eu/RandomVariableAtom/RVA5427,1
USERCREDLAT(439),https://nobias-project.eu/RandomVariableAtom/RVA9638,1
USERCREDLAT(4390),https://nobias-project.eu/RandomVariableAtom/RVA5422,1
USERCREDLAT(4393),https://nobias-project.eu/RandomVariableAtom/RVA5458,1
USERCREDLAT(4395),https://nobias-project.eu/RandomVariableAtom/RVA5454,1
USERCREDLAT(4396),https://nobias-project.eu/RandomVariableAtom/RVA5452,1
USERCREDLAT(4397),https://nobias-project.eu/RandomVariableAtom/RVA5450,1
USERCREDLAT(4398),https://nobias-project.eu/RandomVariableAtom/RVA5448,1
USERCREDLAT(44),https://nobias-project.eu/RandomVariableAtom/RVA80,1
USERCREDLAT(440),https://nobias-project.eu/RandomVariableAtom/RVA9657,1
USERCREDLAT(4400),https://nobias-project.eu/RandomVariableAtom/RVA8988,1
USERCREDLAT(4401),https://nobias-project.eu/RandomVariableAtom/RVA8987,1
USERCREDLAT(4402),https://nobias-project.eu/RandomVariableAtom/RVA8986,1
USERCREDLAT(4403),https://nobias-project.eu/RandomVariableAtom/RVA8985,1
USERCREDLAT(4404),https://nobias-project.eu/RandomVariableAtom/RVA8984,1
USERCREDLAT(4405),https://nobias-project.eu/RandomVariableAtom/RVA8983,1
USERCREDLAT(4406),https://nobias-project.eu/RandomVariableAtom/RVA8982,1
USERCREDLAT(4407),https://nobias-project.eu/RandomVariableAtom/RVA8981,1
USERCREDLAT(4408),https://nobias-project.eu/RandomVariableAtom/RVA8979,1
USERCREDLAT(441),https://nobias-project.eu/RandomVariableAtom/RVA9656,1
USERCREDLAT(4410),https://nobias-project.eu/RandomVariableAtom/RVA9008,1
USERCREDLAT(4411),https://nobias-project.eu/RandomVariableAtom/RVA9007,1
USERCREDLAT(4412),https://nobias-project.eu/RandomVariableAtom/RVA9006,1
USERCREDLAT(4413),https://nobias-project.eu/RandomVariableAtom/RVA9005,1
USERCREDLAT(4414),https://nobias-project.eu/RandomVariableAtom/RVA9004,1
USERCREDLAT(4417),https://nobias-project.eu/RandomVariableAtom/RVA9001,1
USERCREDLAT(4418),https://nobias-project.eu/RandomVariableAtom/RVA9000,1
USERCREDLAT(4419),https://nobias-project.eu/RandomVariableAtom/RVA8997,1
USERCREDLAT(442),https://nobias-project.eu/RandomVariableAtom/RVA9655,1
USERCREDLAT(4420),https://nobias-project.eu/RandomVariableAtom/RVA9027,1
USERCREDLAT(4422),https://nobias-project.eu/RandomVariableAtom/RVA9025,1
USERCREDLAT(4423),https://nobias-project.eu/RandomVariableAtom/RVA9024,1
USERCREDLAT(4424),https://nobias-project.eu/RandomVariableAtom/RVA9023,1
USERCREDLAT(4425),https://nobias-project.eu/RandomVariableAtom/RVA9022,1
USERCREDLAT(4427),https://nobias-project.eu/RandomVariableAtom/RVA9020,1
USERCREDLAT(4429),https://nobias-project.eu/RandomVariableAtom/RVA9018,1
USERCREDLAT(443),https://nobias-project.eu/RandomVariableAtom/RVA9654,1
USERCREDLAT(4432),https://nobias-project.eu/RandomVariableAtom/RVA9054,1
USERCREDLAT(4433),https://nobias-project.eu/RandomVariableAtom/RVA9052,1
USERCREDLAT(4434),https://nobias-project.eu/RandomVariableAtom/RVA9050,1
USERCREDLAT(4435),https://nobias-project.eu/RandomVariableAtom/RVA9047,1
USERCREDLAT(4436),https://nobias-project.eu/RandomVariableAtom/RVA9046,1
USERCREDLAT(4438),https://nobias-project.eu/RandomVariableAtom/RVA9042,1
USERCREDLAT(444),https://nobias-project.eu/RandomVariableAtom/RVA9653,1
USERCREDLAT(4440),https://nobias-project.eu/RandomVariableAtom/RVA9086,1
USERCREDLAT(4442),https://nobias-project.eu/RandomVariableAtom/RVA9083,1
USERCREDLAT(4443),https://nobias-project.eu/RandomVariableAtom/RVA9081,1
USERCREDLAT(4444),https://nobias-project.eu/RandomVariableAtom/RVA9079,1
USERCREDLAT(4445),https://nobias-project.eu/RandomVariableAtom/RVA9076,1
USERCREDLAT(4446),https://nobias-project.eu/RandomVariableAtom/RVA9075,1
USERCREDLAT(4447),https://nobias-project.eu/RandomVariableAtom/RVA9073,1
USERCREDLAT(445),https://nobias-project.eu/RandomVariableAtom/RVA9652,1
USERCREDLAT(4451),https://nobias-project.eu/RandomVariableAtom/RVA9114,1
USERCREDLAT(4453),https://nobias-project.eu/RandomVariableAtom/RVA9110,1
USERCREDLAT(4454),https://nobias-project.eu/RandomVariableAtom/RVA9109,1
USERCREDLAT(4455),https://nobias-project.eu/RandomVariableAtom/RVA9107,1
USERCREDLAT(4456),https://nobias-project.eu/RandomVariableAtom/RVA9105,1
USERCREDLAT(4457),https://nobias-project.eu/RandomVariableAtom/RVA9103,1
USERCREDLAT(4459),https://nobias-project.eu/RandomVariableAtom/RVA9099,1
USERCREDLAT(446),https://nobias-project.eu/RandomVariableAtom/RVA9651,1
USERCREDLAT(4461),https://nobias-project.eu/RandomVariableAtom/RVA9134,1
USERCREDLAT(4462),https://nobias-project.eu/RandomVariableAtom/RVA9132,1
USERCREDLAT(4464),https://nobias-project.eu/RandomVariableAtom/RVA9128,1
USERCREDLAT(4465),https://nobias-project.eu/RandomVariableAtom/RVA9125,1
USERCREDLAT(4466),https://nobias-project.eu/RandomVariableAtom/RVA9124,1
USERCREDLAT(4467),https://nobias-project.eu/RandomVariableAtom/RVA9122,1
USERCREDLAT(4468),https://nobias-project.eu/RandomVariableAtom/RVA9120,1
USERCREDLAT(447),https://nobias-project.eu/RandomVariableAtom/RVA9650,1
USERCREDLAT(4470),https://nobias-project.eu/RandomVariableAtom/RVA9165,1
USERCREDLAT(4472),https://nobias-project.eu/RandomVariableAtom/RVA9161,1
USERCREDLAT(4473),https://nobias-project.eu/RandomVariableAtom/RVA9160,1
USERCREDLAT(4475),https://nobias-project.eu/RandomVariableAtom/RVA9156,1
USERCREDLAT(448),https://nobias-project.eu/RandomVariableAtom/RVA9670,1
USERCREDLAT(4480),https://nobias-project.eu/RandomVariableAtom/RVA9186,1
USERCREDLAT(4481),https://nobias-project.eu/RandomVariableAtom/RVA9185,1
USERCREDLAT(4482),https://nobias-project.eu/RandomVariableAtom/RVA9183,1
USERCREDLAT(4485),https://nobias-project.eu/RandomVariableAtom/RVA9177,1
USERCREDLAT(4486),https://nobias-project.eu/RandomVariableAtom/RVA9175,1
USERCREDLAT(4487),https://nobias-project.eu/RandomVariableAtom/RVA9173,1
USERCREDLAT(449),https://nobias-project.eu/RandomVariableAtom/RVA9666,1
USERCREDLAT(4490),https://nobias-project.eu/RandomVariableAtom/RVA9166,1
USERCREDLAT(4491),https://nobias-project.eu/RandomVariableAtom/RVA9205,1
USERCREDLAT(4492),https://nobias-project.eu/RandomVariableAtom/RVA9203,1
USERCREDLAT(4494),https://nobias-project.eu/RandomVariableAtom/RVA9198,1
USERCREDLAT(4495),https://nobias-project.eu/RandomVariableAtom/RVA9197,1
USERCREDLAT(4497),https://nobias-project.eu/RandomVariableAtom/RVA9193,1
USERCREDLAT(4499),https://nobias-project.eu/RandomVariableAtom/RVA9189,1
USERCREDLAT(450),https://nobias-project.eu/RandomVariableAtom/RVA9680,1
USERCREDLAT(4500),https://nobias-project.eu/RandomVariableAtom/RVA8462,1
USERCREDLAT(4501),https://nobias-project.eu/RandomVariableAtom/RVA8461,1
USERCREDLAT(4502),https://nobias-project.eu/RandomVariableAtom/RVA8460,1
USERCREDLAT(4503),https://nobias-project.eu/RandomVariableAtom/RVA8459,1
USERCREDLAT(4504),https://nobias-project.eu/RandomVariableAtom/RVA8458,1
USERCREDLAT(4506),https://nobias-project.eu/RandomVariableAtom/RVA8455,1
USERCREDLAT(4507),https://nobias-project.eu/RandomVariableAtom/RVA8453,1
USERCREDLAT(4508),https://nobias-project.eu/RandomVariableAtom/RVA8452,1
USERCREDLAT(4509),https://nobias-project.eu/RandomVariableAtom/RVA8449,1
USERCREDLAT(4510),https://nobias-project.eu/RandomVariableAtom/RVA8481,1
USERCREDLAT(4511),https://nobias-project.eu/RandomVariableAtom/RVA8480,1
USERCREDLAT(4513),https://nobias-project.eu/RandomVariableAtom/RVA8479,1
USERCREDLAT(4514),https://nobias-project.eu/RandomVariableAtom/RVA8478,1
USERCREDLAT(4515),https://nobias-project.eu/RandomVariableAtom/RVA8477,1
USERCREDLAT(4516),https://nobias-project.eu/RandomVariableAtom/RVA8475,1
USERCREDLAT(4517),https://nobias-project.eu/RandomVariableAtom/RVA8473,1
USERCREDLAT(4518),https://nobias-project.eu/RandomVariableAtom/RVA8471,1
USERCREDLAT(452),https://nobias-project.eu/RandomVariableAtom/RVA9687,1
USERCREDLAT(4520),https://nobias-project.eu/RandomVariableAtom/RVA8501,1
USERCREDLAT(4522),https://nobias-project.eu/RandomVariableAtom/RVA8499,1
USERCREDLAT(4524),https://nobias-project.eu/RandomVariableAtom/RVA8497,1
USERCREDLAT(4525),https://nobias-project.eu/RandomVariableAtom/RVA8496,1
USERCREDLAT(4527),https://nobias-project.eu/RandomVariableAtom/RVA8494,1
USERCREDLAT(4528),https://nobias-project.eu/RandomVariableAtom/RVA8493,1
USERCREDLAT(453),https://nobias-project.eu/RandomVariableAtom/RVA9686,1
USERCREDLAT(4530),https://nobias-project.eu/RandomVariableAtom/RVA8530,1
USERCREDLAT(4531),https://nobias-project.eu/RandomVariableAtom/RVA8529,1
USERCREDLAT(4532),https://nobias-project.eu/RandomVariableAtom/RVA8527,1
USERCREDLAT(4533),https://nobias-project.eu/RandomVariableAtom/RVA8525,1
USERCREDLAT(4534),https://nobias-project.eu/RandomVariableAtom/RVA8522,1
USERCREDLAT(4535),https://nobias-project.eu/RandomVariableAtom/RVA8521,1
USERCREDLAT(4537),https://nobias-project.eu/RandomVariableAtom/RVA8517,1
USERCREDLAT(4539),https://nobias-project.eu/RandomVariableAtom/RVA8513,1
USERCREDLAT(454),https://nobias-project.eu/RandomVariableAtom/RVA9685,1
USERCREDLAT(4544),https://nobias-project.eu/RandomVariableAtom/RVA8553,1
USERCREDLAT(4545),https://nobias-project.eu/RandomVariableAtom/RVA8550,1
USERCREDLAT(4546),https://nobias-project.eu/RandomVariableAtom/RVA8549,1
USERCREDLAT(4547),https://nobias-project.eu/RandomVariableAtom/RVA8547,1
USERCREDLAT(4548),https://nobias-project.eu/RandomVariableAtom/RVA8544,1
USERCREDLAT(455),https://nobias-project.eu/RandomVariableAtom/RVA9684,1
USERCREDLAT(4551),https://nobias-project.eu/RandomVariableAtom/RVA8588,1
USERCREDLAT(4552),https://nobias-project.eu/RandomVariableAtom/RVA8586,1
USERCREDLAT(4553),https://nobias-project.eu/RandomVariableAtom/RVA8583,1
USERCREDLAT(4554),https://nobias-project.eu/RandomVariableAtom/RVA8582,1
USERCREDLAT(4555),https://nobias-project.eu/RandomVariableAtom/RVA8580,1
USERCREDLAT(4557),https://nobias-project.eu/RandomVariableAtom/RVA8577,1
USERCREDLAT(4559),https://nobias-project.eu/RandomVariableAtom/RVA8573,1
USERCREDLAT(4560),https://nobias-project.eu/RandomVariableAtom/RVA8609,1
USERCREDLAT(4561),https://nobias-project.eu/RandomVariableAtom/RVA8608,1
USERCREDLAT(4562),https://nobias-project.eu/RandomVariableAtom/RVA8605,1
USERCREDLAT(4564),https://nobias-project.eu/RandomVariableAtom/RVA8602,1
USERCREDLAT(4565),https://nobias-project.eu/RandomVariableAtom/RVA8600,1
USERCREDLAT(4566),https://nobias-project.eu/RandomVariableAtom/RVA8597,1
USERCREDLAT(4567),https://nobias-project.eu/RandomVariableAtom/RVA8596,1
USERCREDLAT(4568),https://nobias-project.eu/RandomVariableAtom/RVA8594,1
USERCREDLAT(457),https://nobias-project.eu/RandomVariableAtom/RVA9682,1
USERCREDLAT(4575),https://nobias-project.eu/RandomVariableAtom/RVA8634,1
USERCREDLAT(4576),https://nobias-project.eu/RandomVariableAtom/RVA8632,1
USERCREDLAT(4579),https://nobias-project.eu/RandomVariableAtom/RVA8626,1
USERCREDLAT(4581),https://nobias-project.eu/RandomVariableAtom/RVA8660,1
USERCREDLAT(4583),https://nobias-project.eu/RandomVariableAtom/RVA8656,1
USERCREDLAT(4584),https://nobias-project.eu/RandomVariableAtom/RVA8655,1
USERCREDLAT(4585),https://nobias-project.eu/RandomVariableAtom/RVA8653,1
USERCREDLAT(4586),https://nobias-project.eu/RandomVariableAtom/RVA8651,1
USERCREDLAT(4587),https://nobias-project.eu/RandomVariableAtom/RVA8649,1
USERCREDLAT(4588),https://nobias-project.eu/RandomVariableAtom/RVA8647,1
USERCREDLAT(459),https://nobias-project.eu/RandomVariableAtom/RVA9697,1
USERCREDLAT(4591),https://nobias-project.eu/RandomVariableAtom/RVA8680,1
USERCREDLAT(4592),https://nobias-project.eu/RandomVariableAtom/RVA8679,1
USERCREDLAT(4595),https://nobias-project.eu/RandomVariableAtom/RVA8673,1
USERCREDLAT(4596),https://nobias-project.eu/RandomVariableAtom/RVA8671,1
USERCREDLAT(4597),https://nobias-project.eu/RandomVariableAtom/RVA8669,1
USERCREDLAT(4598),https://nobias-project.eu/RandomVariableAtom/RVA8667,1
USERCREDLAT(4599),https://nobias-project.eu/RandomVariableAtom/RVA8664,1
USERCREDLAT(46),https://nobias-project.eu/RandomVariableAtom/RVA77,1
USERCREDLAT(460),https://nobias-project.eu/RandomVariableAtom/RVA9711,1
USERCREDLAT(4601),https://nobias-project.eu/RandomVariableAtom/RVA7825,1
USERCREDLAT(4602),https://nobias-project.eu/RandomVariableAtom/RVA7824,1
USERCREDLAT(4603),https://nobias-project.eu/RandomVariableAtom/RVA7823,1
USERCREDLAT(4604),https://nobias-project.eu/RandomVariableAtom/RVA7822,1
USERCREDLAT(4605),https://nobias-project.eu/RandomVariableAtom/RVA7820,1
USERCREDLAT(4606),https://nobias-project.eu/RandomVariableAtom/RVA7818,1
USERCREDLAT(4609),https://nobias-project.eu/RandomVariableAtom/RVA7812,1
USERCREDLAT(4610),https://nobias-project.eu/RandomVariableAtom/RVA7846,1
USERCREDLAT(4612),https://nobias-project.eu/RandomVariableAtom/RVA7844,1
USERCREDLAT(4613),https://nobias-project.eu/RandomVariableAtom/RVA7843,1
USERCREDLAT(4614),https://nobias-project.eu/RandomVariableAtom/RVA7841,1
USERCREDLAT(4615),https://nobias-project.eu/RandomVariableAtom/RVA7840,1
USERCREDLAT(4616),https://nobias-project.eu/RandomVariableAtom/RVA7837,1
USERCREDLAT(4618),https://nobias-project.eu/RandomVariableAtom/RVA7833,1
USERCREDLAT(4619),https://nobias-project.eu/RandomVariableAtom/RVA7832,1
USERCREDLAT(462),https://nobias-project.eu/RandomVariableAtom/RVA9719,1
USERCREDLAT(4620),https://nobias-project.eu/RandomVariableAtom/RVA7866,1
USERCREDLAT(4621),https://nobias-project.eu/RandomVariableAtom/RVA7865,1
USERCREDLAT(4623),https://nobias-project.eu/RandomVariableAtom/RVA7863,1
USERCREDLAT(4624),https://nobias-project.eu/RandomVariableAtom/RVA7862,1
USERCREDLAT(4625),https://nobias-project.eu/RandomVariableAtom/RVA7861,1
USERCREDLAT(4626),https://nobias-project.eu/RandomVariableAtom/RVA7860,1
USERCREDLAT(4627),https://nobias-project.eu/RandomVariableAtom/RVA7859,1
USERCREDLAT(4628),https://nobias-project.eu/RandomVariableAtom/RVA7857,1
USERCREDLAT(4629),https://nobias-project.eu/RandomVariableAtom/RVA7855,1
USERCREDLAT(4631),https://nobias-project.eu/RandomVariableAtom/RVA7895,1
USERCREDLAT(4633),https://nobias-project.eu/RandomVariableAtom/RVA7891,1
USERCREDLAT(4635),https://nobias-project.eu/RandomVariableAtom/RVA7887,1
USERCREDLAT(4636),https://nobias-project.eu/RandomVariableAtom/RVA7885,1
USERCREDLAT(4638),https://nobias-project.eu/RandomVariableAtom/RVA7880,1
USERCREDLAT(464),https://nobias-project.eu/RandomVariableAtom/RVA9717,1
USERCREDLAT(4640),https://nobias-project.eu/RandomVariableAtom/RVA7926,1
USERCREDLAT(4642),https://nobias-project.eu/RandomVariableAtom/RVA7923,1
USERCREDLAT(4643),https://nobias-project.eu/RandomVariableAtom/RVA7921,1
USERCREDLAT(4647),https://nobias-project.eu/RandomVariableAtom/RVA7913,1
USERCREDLAT(4648),https://nobias-project.eu/RandomVariableAtom/RVA7911,1
USERCREDLAT(4649),https://nobias-project.eu/RandomVariableAtom/RVA7909,1
USERCREDLAT(465),https://nobias-project.eu/RandomVariableAtom/RVA9716,1
USERCREDLAT(4651),https://nobias-project.eu/RandomVariableAtom/RVA7952,1
USERCREDLAT(4652),https://nobias-project.eu/RandomVariableAtom/RVA7951,1
USERCREDLAT(4653),https://nobias-project.eu/RandomVariableAtom/RVA7949,1
USERCREDLAT(4654),https://nobias-project.eu/RandomVariableAtom/RVA7947,1
USERCREDLAT(4655),https://nobias-project.eu/RandomVariableAtom/RVA7945,1
USERCREDLAT(4656),https://nobias-project.eu/RandomVariableAtom/RVA7943,1
USERCREDLAT(4658),https://nobias-project.eu/RandomVariableAtom/RVA7939,1
USERCREDLAT(4659),https://nobias-project.eu/RandomVariableAtom/RVA7938,1
USERCREDLAT(4660),https://nobias-project.eu/RandomVariableAtom/RVA7984,1
USERCREDLAT(4661),https://nobias-project.eu/RandomVariableAtom/RVA7983,1
USERCREDLAT(4662),https://nobias-project.eu/RandomVariableAtom/RVA7981,1
USERCREDLAT(4664),https://nobias-project.eu/RandomVariableAtom/RVA7975,1
USERCREDLAT(4665),https://nobias-project.eu/RandomVariableAtom/RVA7972,1
USERCREDLAT(4666),https://nobias-project.eu/RandomVariableAtom/RVA7968,1
USERCREDLAT(4667),https://nobias-project.eu/RandomVariableAtom/RVA7966,1
USERCREDLAT(4668),https://nobias-project.eu/RandomVariableAtom/RVA7963,1
USERCREDLAT(4669),https://nobias-project.eu/RandomVariableAtom/RVA7960,1
USERCREDLAT(467),https://nobias-project.eu/RandomVariableAtom/RVA9714,1
USERCREDLAT(4670),https://nobias-project.eu/RandomVariableAtom/RVA8023,1
USERCREDLAT(4671),https://nobias-project.eu/RandomVariableAtom/RVA8020,1
USERCREDLAT(4672),https://nobias-project.eu/RandomVariableAtom/RVA8019,1
USERCREDLAT(4673),https://nobias-project.eu/RandomVariableAtom/RVA8016,1
USERCREDLAT(4674),https://nobias-project.eu/RandomVariableAtom/RVA8014,1
USERCREDLAT(468),https://nobias-project.eu/RandomVariableAtom/RVA9713,1
USERCREDLAT(4681),https://nobias-project.eu/RandomVariableAtom/RVA8062,1
USERCREDLAT(4682),https://nobias-project.eu/RandomVariableAtom/RVA8060,1
USERCREDLAT(4683),https://nobias-project.eu/RandomVariableAtom/RVA8057,1
USERCREDLAT(4684),https://nobias-project.eu/RandomVariableAtom/RVA8054,1
USERCREDLAT(4686),https://nobias-project.eu/RandomVariableAtom/RVA8048,1
USERCREDLAT(4687),https://nobias-project.eu/RandomVariableAtom/RVA8044,1
USERCREDLAT(4688),https://nobias-project.eu/RandomVariableAtom/RVA8041,1
USERCREDLAT(4689),https://nobias-project.eu/RandomVariableAtom/RVA8038,1
USERCREDLAT(4690),https://nobias-project.eu/RandomVariableAtom/RVA8104,1
USERCREDLAT(4692),https://nobias-project.eu/RandomVariableAtom/RVA8100,1
USERCREDLAT(4694),https://nobias-project.eu/RandomVariableAtom/RVA8095,1
USERCREDLAT(4695),https://nobias-project.eu/RandomVariableAtom/RVA8092,1
USERCREDLAT(4696),https://nobias-project.eu/RandomVariableAtom/RVA8088,1
USERCREDLAT(4697),https://nobias-project.eu/RandomVariableAtom/RVA8086,1
USERCREDLAT(470),https://nobias-project.eu/RandomVariableAtom/RVA12643,1
USERCREDLAT(4700),https://nobias-project.eu/RandomVariableAtom/RVA7141,1
USERCREDLAT(4701),https://nobias-project.eu/RandomVariableAtom/RVA7140,1
USERCREDLAT(4702),https://nobias-project.eu/RandomVariableAtom/RVA7139,1
USERCREDLAT(4703),https://nobias-project.eu/RandomVariableAtom/RVA7138,1
USERCREDLAT(4704),https://nobias-project.eu/RandomVariableAtom/RVA7137,1
USERCREDLAT(4706),https://nobias-project.eu/RandomVariableAtom/RVA7135,1
USERCREDLAT(4707),https://nobias-project.eu/RandomVariableAtom/RVA7134,1
USERCREDLAT(4710),https://nobias-project.eu/RandomVariableAtom/RVA7161,1
USERCREDLAT(4711),https://nobias-project.eu/RandomVariableAtom/RVA7160,1
USERCREDLAT(4712),https://nobias-project.eu/RandomVariableAtom/RVA7159,1
USERCREDLAT(4713),https://nobias-project.eu/RandomVariableAtom/RVA7158,1
USERCREDLAT(4715),https://nobias-project.eu/RandomVariableAtom/RVA7156,1
USERCREDLAT(4716),https://nobias-project.eu/RandomVariableAtom/RVA7155,1
USERCREDLAT(4719),https://nobias-project.eu/RandomVariableAtom/RVA7152,1
USERCREDLAT(4721),https://nobias-project.eu/RandomVariableAtom/RVA7170,1
USERCREDLAT(4723),https://nobias-project.eu/RandomVariableAtom/RVA7168,1
USERCREDLAT(4724),https://nobias-project.eu/RandomVariableAtom/RVA7167,1
USERCREDLAT(4727),https://nobias-project.eu/RandomVariableAtom/RVA7164,1
USERCREDLAT(4728),https://nobias-project.eu/RandomVariableAtom/RVA7163,1
USERCREDLAT(473),https://nobias-project.eu/RandomVariableAtom/RVA12651,1
USERCREDLAT(4731),https://nobias-project.eu/RandomVariableAtom/RVA7189,1
USERCREDLAT(4735),https://nobias-project.eu/RandomVariableAtom/RVA7182,1
USERCREDLAT(4736),https://nobias-project.eu/RandomVariableAtom/RVA7179,1
USERCREDLAT(4737),https://nobias-project.eu/RandomVariableAtom/RVA7178,1
USERCREDLAT(4738),https://nobias-project.eu/RandomVariableAtom/RVA7176,1
USERCREDLAT(4739),https://nobias-project.eu/RandomVariableAtom/RVA7174,1
USERCREDLAT(4740),https://nobias-project.eu/RandomVariableAtom/RVA7211,1
USERCREDLAT(4742),https://nobias-project.eu/RandomVariableAtom/RVA7208,1
USERCREDLAT(4744),https://nobias-project.eu/RandomVariableAtom/RVA7203,1
USERCREDLAT(4746),https://nobias-project.eu/RandomVariableAtom/RVA7200,1
USERCREDLAT(4747),https://nobias-project.eu/RandomVariableAtom/RVA7197,1
USERCREDLAT(4748),https://nobias-project.eu/RandomVariableAtom/RVA7196,1
USERCREDLAT(4749),https://nobias-project.eu/RandomVariableAtom/RVA7194,1
