id,name,subClassOf,Model,Dataset,Fold_number,fold_id,value 
RVA20881,USERCREDLAT(22431),Atom5,Model2,Data2,1,Fold91,0.6
RVA20882,USERCREDLAT(23762),Atom5,Model2,Data2,1,Fold91,1.0
RVA20883,USERCREDLAT(22430),Atom5,Model2,Data2,1,Fold91,0.0
RVA20884,USERCREDLAT(23761),Atom5,Model2,Data2,1,Fold91,0.0
RVA20885,USERCREDLAT(11780),Atom5,Model2,Data2,1,Fold91,0.0
RVA20886,USERCREDLAT(23760),Atom5,Model2,Data2,1,Fold91,0.0
RVA20887,USERCREDLAT(10450),Atom5,Model2,Data2,1,Fold91,0.957
RVA20888,USERCREDLAT(11781),Atom5,Model2,Data2,1,Fold91,0.078
RVA20889,USERCREDLAT(10451),Atom5,Model2,Data2,1,Fold91,0.0
RVA20890,USERCREDLAT(11782),Atom5,Model2,Data2,1,Fold91,0.0
RVA20891,USERCREDLAT(10452),Atom5,Model2,Data2,1,Fold91,0.07
RVA20892,USERCREDLAT(11783),Atom5,Model2,Data2,1,Fold91,1.0
RVA20893,USERCREDLAT(11784),Atom5,Model2,Data2,1,Fold91,0.6
RVA20894,USERCREDLAT(10453),Atom5,Model2,Data2,1,Fold91,1.0
RVA20895,USERCREDLAT(10454),Atom5,Model2,Data2,1,Fold91,0.0
RVA20896,USERCREDLAT(11785),Atom5,Model2,Data2,1,Fold91,0.078
RVA20897,USERCREDLAT(10455),Atom5,Model2,Data2,1,Fold91,0.0
RVA20898,USERCREDLAT(11786),Atom5,Model2,Data2,1,Fold91,0.078
RVA20899,USERCREDLAT(10456),Atom5,Model2,Data2,1,Fold91,0.0
RVA20900,USERCREDLAT(11787),Atom5,Model2,Data2,1,Fold91,0.0
RVA20901,USERCREDLAT(10457),Atom5,Model2,Data2,1,Fold91,0.0
RVA20902,USERCREDLAT(10447),Atom5,Model2,Data2,1,Fold91,0.0
RVA20903,USERCREDLAT(11778),Atom5,Model2,Data2,1,Fold91,0.0
RVA20904,USERCREDLAT(10448),Atom5,Model2,Data2,1,Fold91,0.0
RVA20905,USERCREDLAT(11779),Atom5,Model2,Data2,1,Fold91,0.003
RVA20906,USERCREDLAT(10449),Atom5,Model2,Data2,1,Fold91,0.0
RVA20907,USERCREDLAT(22429),Atom5,Model2,Data2,1,Fold91,0.0
RVA20908,USERCREDLAT(23759),Atom5,Model2,Data2,1,Fold91,0.0
RVA20909,USERCREDLAT(22428),Atom5,Model2,Data2,1,Fold91,1.0
RVA20910,USERCREDLAT(22427),Atom5,Model2,Data2,1,Fold91,0.0
RVA20911,USERCREDLAT(23758),Atom5,Model2,Data2,1,Fold91,0.012
RVA20912,USERCREDLAT(22426),Atom5,Model2,Data2,1,Fold91,0.0
RVA20913,USERCREDLAT(23757),Atom5,Model2,Data2,1,Fold91,0.0
RVA20914,USERCREDLAT(22447),Atom5,Model2,Data2,1,Fold91,0.0
RVA20915,USERCREDLAT(23778),Atom5,Model2,Data2,1,Fold91,0.0
RVA20916,USERCREDLAT(21115),Atom5,Model2,Data2,1,Fold91,1.0
RVA20917,USERCREDLAT(21116),Atom5,Model2,Data2,1,Fold91,0.97
RVA20918,USERCREDLAT(22446),Atom5,Model2,Data2,1,Fold91,0.0
RVA20919,USERCREDLAT(23777),Atom5,Model2,Data2,1,Fold91,0.0
RVA20920,USERCREDLAT(22445),Atom5,Model2,Data2,1,Fold91,0.0
RVA20921,USERCREDLAT(23776),Atom5,Model2,Data2,1,Fold91,0.98
RVA20922,USERCREDLAT(21113),Atom5,Model2,Data2,1,Fold91,1.0
RVA20923,USERCREDLAT(21114),Atom5,Model2,Data2,1,Fold91,0.0
RVA20924,USERCREDLAT(22444),Atom5,Model2,Data2,1,Fold91,0.908
RVA20925,USERCREDLAT(23775),Atom5,Model2,Data2,1,Fold91,0.0
RVA20926,USERCREDLAT(21111),Atom5,Model2,Data2,1,Fold91,0.0
RVA20927,USERCREDLAT(22443),Atom5,Model2,Data2,1,Fold91,0.0
RVA20928,USERCREDLAT(23774),Atom5,Model2,Data2,1,Fold91,0.0
RVA20929,USERCREDLAT(21112),Atom5,Model2,Data2,1,Fold91,0.0
RVA20930,USERCREDLAT(23773),Atom5,Model2,Data2,1,Fold91,0.078
RVA20931,USERCREDLAT(22442),Atom5,Model2,Data2,1,Fold91,1.0
RVA20932,USERCREDLAT(11790),Atom5,Model2,Data2,1,Fold91,0.0
RVA20933,USERCREDLAT(22441),Atom5,Model2,Data2,1,Fold91,0.0
RVA20934,USERCREDLAT(23772),Atom5,Model2,Data2,1,Fold91,0.0
RVA20935,USERCREDLAT(10460),Atom5,Model2,Data2,1,Fold91,0.0
RVA20936,USERCREDLAT(11791),Atom5,Model2,Data2,1,Fold91,0.085
RVA20937,USERCREDLAT(21110),Atom5,Model2,Data2,1,Fold91,0.0
RVA20938,USERCREDLAT(22440),Atom5,Model2,Data2,1,Fold91,0.0
RVA20939,USERCREDLAT(23771),Atom5,Model2,Data2,1,Fold91,0.0
RVA20940,USERCREDLAT(10461),Atom5,Model2,Data2,1,Fold91,0.087
RVA20941,USERCREDLAT(11792),Atom5,Model2,Data2,1,Fold91,0.078
RVA20942,USERCREDLAT(23770),Atom5,Model2,Data2,1,Fold91,0.6
RVA20943,USERCREDLAT(10462),Atom5,Model2,Data2,1,Fold91,0.07
RVA20944,USERCREDLAT(11793),Atom5,Model2,Data2,1,Fold91,0.0
RVA20945,USERCREDLAT(10463),Atom5,Model2,Data2,1,Fold91,0.0
RVA20946,USERCREDLAT(11794),Atom5,Model2,Data2,1,Fold91,0.0
RVA20947,USERCREDLAT(10464),Atom5,Model2,Data2,1,Fold91,0.132
RVA20948,USERCREDLAT(11795),Atom5,Model2,Data2,1,Fold91,0.011
RVA20949,USERCREDLAT(10465),Atom5,Model2,Data2,1,Fold91,0.0
RVA20950,USERCREDLAT(11796),Atom5,Model2,Data2,1,Fold91,0.0
RVA20951,USERCREDLAT(10466),Atom5,Model2,Data2,1,Fold91,0.0
RVA20952,USERCREDLAT(11797),Atom5,Model2,Data2,1,Fold91,0.0
RVA20953,USERCREDLAT(10467),Atom5,Model2,Data2,1,Fold91,0.0
RVA20954,USERCREDLAT(11798),Atom5,Model2,Data2,1,Fold91,0.0
RVA20955,USERCREDLAT(10468),Atom5,Model2,Data2,1,Fold91,0.078
RVA20956,USERCREDLAT(11799),Atom5,Model2,Data2,1,Fold91,0.0
RVA20957,USERCREDLAT(10458),Atom5,Model2,Data2,1,Fold91,0.078
RVA20958,USERCREDLAT(11789),Atom5,Model2,Data2,1,Fold91,0.0
RVA20959,USERCREDLAT(10459),Atom5,Model2,Data2,1,Fold91,0.908
RVA20960,USERCREDLAT(21108),Atom5,Model2,Data2,1,Fold91,0.06
RVA20961,USERCREDLAT(21109),Atom5,Model2,Data2,1,Fold91,0.0
RVA20962,USERCREDLAT(22439),Atom5,Model2,Data2,1,Fold91,0.0
RVA20963,USERCREDLAT(21106),Atom5,Model2,Data2,1,Fold91,0.902
RVA20964,USERCREDLAT(22438),Atom5,Model2,Data2,1,Fold91,0.078
RVA20965,USERCREDLAT(23769),Atom5,Model2,Data2,1,Fold91,0.0
RVA20966,USERCREDLAT(21107),Atom5,Model2,Data2,1,Fold91,0.0
RVA20967,USERCREDLAT(23768),Atom5,Model2,Data2,1,Fold91,0.0
RVA20968,USERCREDLAT(22437),Atom5,Model2,Data2,1,Fold91,1.0
RVA20969,USERCREDLAT(22414),Atom5,Model2,Data2,1,Fold91,0.024
RVA20970,USERCREDLAT(23745),Atom5,Model2,Data2,1,Fold91,0.078
RVA20971,USERCREDLAT(22413),Atom5,Model2,Data2,1,Fold91,0.0
RVA20972,USERCREDLAT(23744),Atom5,Model2,Data2,1,Fold91,0.0
RVA20973,USERCREDLAT(22412),Atom5,Model2,Data2,1,Fold91,0.0
RVA20974,USERCREDLAT(23743),Atom5,Model2,Data2,1,Fold91,0.0
RVA20975,USERCREDLAT(23742),Atom5,Model2,Data2,1,Fold91,0.07
RVA20976,USERCREDLAT(22411),Atom5,Model2,Data2,1,Fold91,1.0
RVA20977,USERCREDLAT(22410),Atom5,Model2,Data2,1,Fold91,0.0
RVA20978,USERCREDLAT(23741),Atom5,Model2,Data2,1,Fold91,0.06
RVA20979,USERCREDLAT(23740),Atom5,Model2,Data2,1,Fold91,0.948
RVA20980,USERCREDLAT(11760),Atom5,Model2,Data2,1,Fold91,0.0
RVA20981,USERCREDLAT(10430),Atom5,Model2,Data2,1,Fold91,0.0
RVA20982,USERCREDLAT(11761),Atom5,Model2,Data2,1,Fold91,0.0
RVA20983,USERCREDLAT(10431),Atom5,Model2,Data2,1,Fold91,0.0
RVA20984,USERCREDLAT(11762),Atom5,Model2,Data2,1,Fold91,0.0
RVA20985,USERCREDLAT(10432),Atom5,Model2,Data2,1,Fold91,0.0
RVA20986,USERCREDLAT(11763),Atom5,Model2,Data2,1,Fold91,0.0
RVA20987,USERCREDLAT(10433),Atom5,Model2,Data2,1,Fold91,0.07
RVA20988,USERCREDLAT(11764),Atom5,Model2,Data2,1,Fold91,0.0
RVA20989,USERCREDLAT(10434),Atom5,Model2,Data2,1,Fold91,0.0
RVA20990,USERCREDLAT(11765),Atom5,Model2,Data2,1,Fold91,0.0
RVA20991,USERCREDLAT(10435),Atom5,Model2,Data2,1,Fold91,0.0
RVA20992,USERCREDLAT(11766),Atom5,Model2,Data2,1,Fold91,0.0
RVA20993,USERCREDLAT(10425),Atom5,Model2,Data2,1,Fold91,0.0
RVA20994,USERCREDLAT(11756),Atom5,Model2,Data2,1,Fold91,0.06
RVA20995,USERCREDLAT(10426),Atom5,Model2,Data2,1,Fold91,0.0
RVA20996,USERCREDLAT(11757),Atom5,Model2,Data2,1,Fold91,0.0
RVA20997,USERCREDLAT(10427),Atom5,Model2,Data2,1,Fold91,0.0
RVA20998,USERCREDLAT(11758),Atom5,Model2,Data2,1,Fold91,0.0
RVA20999,USERCREDLAT(10428),Atom5,Model2,Data2,1,Fold91,0.939
RVA21000,USERCREDLAT(11759),Atom5,Model2,Data2,1,Fold91,0.981
RVA21001,USERCREDLAT(10429),Atom5,Model2,Data2,1,Fold91,0.0
RVA21002,USERCREDLAT(22409),Atom5,Model2,Data2,1,Fold91,0.0
RVA21003,USERCREDLAT(23739),Atom5,Model2,Data2,1,Fold91,0.968
RVA21004,USERCREDLAT(22408),Atom5,Model2,Data2,1,Fold91,1.0
RVA21005,USERCREDLAT(22407),Atom5,Model2,Data2,1,Fold91,0.0
RVA21006,USERCREDLAT(23738),Atom5,Model2,Data2,1,Fold91,0.078
RVA21007,USERCREDLAT(22406),Atom5,Model2,Data2,1,Fold91,0.0
RVA21008,USERCREDLAT(23737),Atom5,Model2,Data2,1,Fold91,1.0
RVA21009,USERCREDLAT(22405),Atom5,Model2,Data2,1,Fold91,0.0
RVA21010,USERCREDLAT(23736),Atom5,Model2,Data2,1,Fold91,0.004
RVA21011,USERCREDLAT(22404),Atom5,Model2,Data2,1,Fold91,0.0
RVA21012,USERCREDLAT(23735),Atom5,Model2,Data2,1,Fold91,0.59
RVA21013,USERCREDLAT(22425),Atom5,Model2,Data2,1,Fold91,0.0
RVA21014,USERCREDLAT(23756),Atom5,Model2,Data2,1,Fold91,0.07
RVA21015,USERCREDLAT(22424),Atom5,Model2,Data2,1,Fold91,0.0
RVA21016,USERCREDLAT(23755),Atom5,Model2,Data2,1,Fold91,1.0
RVA21017,USERCREDLAT(22423),Atom5,Model2,Data2,1,Fold91,0.038
RVA21018,USERCREDLAT(23754),Atom5,Model2,Data2,1,Fold91,0.6
RVA21019,USERCREDLAT(23753),Atom5,Model2,Data2,1,Fold91,0.0
RVA21020,USERCREDLAT(22422),Atom5,Model2,Data2,1,Fold91,1.0
RVA21021,USERCREDLAT(23752),Atom5,Model2,Data2,1,Fold91,0.0
RVA21022,USERCREDLAT(22421),Atom5,Model2,Data2,1,Fold91,1.0
RVA21023,USERCREDLAT(22420),Atom5,Model2,Data2,1,Fold91,0.0
RVA21024,USERCREDLAT(23751),Atom5,Model2,Data2,1,Fold91,0.0
RVA21025,USERCREDLAT(23750),Atom5,Model2,Data2,1,Fold91,0.06
RVA21026,USERCREDLAT(11770),Atom5,Model2,Data2,1,Fold91,0.024
RVA21027,USERCREDLAT(10440),Atom5,Model2,Data2,1,Fold91,0.944
RVA21028,USERCREDLAT(11771),Atom5,Model2,Data2,1,Fold91,0.06
RVA21029,USERCREDLAT(10441),Atom5,Model2,Data2,1,Fold91,0.0
RVA21030,USERCREDLAT(11772),Atom5,Model2,Data2,1,Fold91,0.0
RVA21031,USERCREDLAT(10442),Atom5,Model2,Data2,1,Fold91,0.0
RVA21032,USERCREDLAT(11773),Atom5,Model2,Data2,1,Fold91,0.0
RVA21033,USERCREDLAT(10443),Atom5,Model2,Data2,1,Fold91,1.0
RVA21034,USERCREDLAT(11774),Atom5,Model2,Data2,1,Fold91,1.0
RVA21035,USERCREDLAT(11775),Atom5,Model2,Data2,1,Fold91,0.0
RVA21036,USERCREDLAT(10444),Atom5,Model2,Data2,1,Fold91,1.0
RVA21037,USERCREDLAT(10445),Atom5,Model2,Data2,1,Fold91,0.0
RVA21038,USERCREDLAT(11776),Atom5,Model2,Data2,1,Fold91,0.0
RVA21039,USERCREDLAT(10446),Atom5,Model2,Data2,1,Fold91,0.024
RVA21040,USERCREDLAT(11777),Atom5,Model2,Data2,1,Fold91,0.078
RVA21041,USERCREDLAT(10436),Atom5,Model2,Data2,1,Fold91,0.0
RVA21042,USERCREDLAT(11767),Atom5,Model2,Data2,1,Fold91,0.0
RVA21043,USERCREDLAT(10437),Atom5,Model2,Data2,1,Fold91,0.06
RVA21044,USERCREDLAT(11768),Atom5,Model2,Data2,1,Fold91,0.0
RVA21045,USERCREDLAT(11769),Atom5,Model2,Data2,1,Fold91,0.0
RVA21046,USERCREDLAT(10438),Atom5,Model2,Data2,1,Fold91,1.0
RVA21047,USERCREDLAT(10439),Atom5,Model2,Data2,1,Fold91,0.0
RVA21048,USERCREDLAT(22419),Atom5,Model2,Data2,1,Fold91,0.0
RVA21049,USERCREDLAT(22418),Atom5,Model2,Data2,1,Fold91,0.078
RVA21050,USERCREDLAT(23749),Atom5,Model2,Data2,1,Fold91,0.0
RVA21051,USERCREDLAT(22417),Atom5,Model2,Data2,1,Fold91,0.0
RVA21052,USERCREDLAT(23748),Atom5,Model2,Data2,1,Fold91,0.0
RVA21053,USERCREDLAT(22416),Atom5,Model2,Data2,1,Fold91,0.078
RVA21054,USERCREDLAT(23747),Atom5,Model2,Data2,1,Fold91,0.0
RVA21055,USERCREDLAT(23746),Atom5,Model2,Data2,1,Fold91,0.373
RVA21056,USERCREDLAT(22415),Atom5,Model2,Data2,1,Fold91,1.0
RVA21057,USERCREDLAT(9501),Atom5,Model2,Data2,1,Fold91,0.0
RVA21058,USERCREDLAT(9500),Atom5,Model2,Data2,1,Fold91,0.0
RVA21059,USERCREDLAT(9502),Atom5,Model2,Data2,1,Fold91,0.0
RVA21060,USERCREDLAT(9505),Atom5,Model2,Data2,1,Fold91,1.0
RVA21061,USERCREDLAT(9504),Atom5,Model2,Data2,1,Fold91,0.0
RVA21062,USERCREDLAT(9507),Atom5,Model2,Data2,1,Fold91,0.0
RVA21063,USERCREDLAT(9506),Atom5,Model2,Data2,1,Fold91,0.078
RVA21064,USERCREDLAT(9509),Atom5,Model2,Data2,1,Fold91,0.0
RVA21065,USERCREDLAT(9508),Atom5,Model2,Data2,1,Fold91,0.0
RVA21066,USERCREDLAT(9521),Atom5,Model2,Data2,1,Fold91,0.0
RVA21067,USERCREDLAT(9520),Atom5,Model2,Data2,1,Fold91,1.0
RVA21068,USERCREDLAT(9523),Atom5,Model2,Data2,1,Fold91,0.948
RVA21069,USERCREDLAT(9522),Atom5,Model2,Data2,1,Fold91,0.0
RVA21070,USERCREDLAT(9525),Atom5,Model2,Data2,1,Fold91,0.0
RVA21071,USERCREDLAT(9524),Atom5,Model2,Data2,1,Fold91,0.0
RVA21072,USERCREDLAT(9526),Atom5,Model2,Data2,1,Fold91,0.948
RVA21073,USERCREDLAT(9529),Atom5,Model2,Data2,1,Fold91,0.6
RVA21074,USERCREDLAT(9528),Atom5,Model2,Data2,1,Fold91,0.908
RVA21075,USERCREDLAT(9510),Atom5,Model2,Data2,1,Fold91,0.0
RVA21076,USERCREDLAT(9512),Atom5,Model2,Data2,1,Fold91,0.0
RVA21077,USERCREDLAT(9511),Atom5,Model2,Data2,1,Fold91,1.0
RVA21078,USERCREDLAT(9514),Atom5,Model2,Data2,1,Fold91,0.0
RVA21079,USERCREDLAT(9513),Atom5,Model2,Data2,1,Fold91,0.0
RVA21080,USERCREDLAT(9516),Atom5,Model2,Data2,1,Fold91,0.0
RVA21081,USERCREDLAT(9515),Atom5,Model2,Data2,1,Fold91,0.0
RVA21082,USERCREDLAT(9518),Atom5,Model2,Data2,1,Fold91,0.006
RVA21083,USERCREDLAT(9517),Atom5,Model2,Data2,1,Fold91,0.0
RVA21084,USERCREDLAT(9519),Atom5,Model2,Data2,1,Fold91,0.0
RVA21085,USERCREDLAT(8210),Atom5,Model2,Data2,1,Fold91,0.0
RVA21086,USERCREDLAT(9541),Atom5,Model2,Data2,1,Fold91,0.962
RVA21087,USERCREDLAT(9540),Atom5,Model2,Data2,1,Fold91,0.0
RVA21088,USERCREDLAT(8212),Atom5,Model2,Data2,1,Fold91,0.908
RVA21089,USERCREDLAT(9543),Atom5,Model2,Data2,1,Fold91,0.0
RVA21090,USERCREDLAT(8211),Atom5,Model2,Data2,1,Fold91,0.6
RVA21091,USERCREDLAT(9542),Atom5,Model2,Data2,1,Fold91,0.0
RVA21092,USERCREDLAT(9545),Atom5,Model2,Data2,1,Fold91,0.06
RVA21093,USERCREDLAT(8214),Atom5,Model2,Data2,1,Fold91,1.0
RVA21094,USERCREDLAT(8213),Atom5,Model2,Data2,1,Fold91,0.186
RVA21095,USERCREDLAT(9544),Atom5,Model2,Data2,1,Fold91,0.007
RVA21096,USERCREDLAT(8216),Atom5,Model2,Data2,1,Fold91,0.548
RVA21097,USERCREDLAT(9547),Atom5,Model2,Data2,1,Fold91,0.0
RVA21098,USERCREDLAT(8215),Atom5,Model2,Data2,1,Fold91,0.0
RVA21099,USERCREDLAT(9546),Atom5,Model2,Data2,1,Fold91,0.0
RVA21100,USERCREDLAT(8218),Atom5,Model2,Data2,1,Fold91,0.0
RVA21101,USERCREDLAT(9549),Atom5,Model2,Data2,1,Fold91,0.037
RVA21102,USERCREDLAT(8217),Atom5,Model2,Data2,1,Fold91,0.0
RVA21103,USERCREDLAT(9548),Atom5,Model2,Data2,1,Fold91,0.0
RVA21104,USERCREDLAT(8219),Atom5,Model2,Data2,1,Fold91,1.0
RVA21105,USERCREDLAT(9550),Atom5,Model2,Data2,1,Fold91,0.0
RVA21106,USERCREDLAT(9530),Atom5,Model2,Data2,1,Fold91,0.0
RVA21107,USERCREDLAT(8201),Atom5,Model2,Data2,1,Fold91,0.0
RVA21108,USERCREDLAT(9532),Atom5,Model2,Data2,1,Fold91,1.0
RVA21109,USERCREDLAT(8200),Atom5,Model2,Data2,1,Fold91,0.6
RVA21110,USERCREDLAT(9531),Atom5,Model2,Data2,1,Fold91,0.0
RVA21111,USERCREDLAT(8203),Atom5,Model2,Data2,1,Fold91,0.6
RVA21112,USERCREDLAT(9534),Atom5,Model2,Data2,1,Fold91,1.0
RVA21113,USERCREDLAT(8202),Atom5,Model2,Data2,1,Fold91,0.0
RVA21114,USERCREDLAT(9533),Atom5,Model2,Data2,1,Fold91,0.0
RVA21115,USERCREDLAT(8205),Atom5,Model2,Data2,1,Fold91,0.0
RVA21116,USERCREDLAT(9536),Atom5,Model2,Data2,1,Fold91,0.0
RVA21117,USERCREDLAT(8204),Atom5,Model2,Data2,1,Fold91,0.6
RVA21118,USERCREDLAT(9535),Atom5,Model2,Data2,1,Fold91,1.0
RVA21119,USERCREDLAT(8207),Atom5,Model2,Data2,1,Fold91,0.0
RVA21120,USERCREDLAT(9538),Atom5,Model2,Data2,1,Fold91,0.0
RVA21121,USERCREDLAT(9537),Atom5,Model2,Data2,1,Fold91,0.0
RVA21122,USERCREDLAT(8209),Atom5,Model2,Data2,1,Fold91,1.0
RVA21123,USERCREDLAT(8208),Atom5,Model2,Data2,1,Fold91,0.078
RVA21124,USERCREDLAT(9539),Atom5,Model2,Data2,1,Fold91,0.0
RVA21125,USERCREDLAT(8232),Atom5,Model2,Data2,1,Fold91,0.0
RVA21126,USERCREDLAT(9563),Atom5,Model2,Data2,1,Fold91,0.0
RVA21127,USERCREDLAT(8231),Atom5,Model2,Data2,1,Fold91,0.06
RVA21128,USERCREDLAT(9562),Atom5,Model2,Data2,1,Fold91,0.078
RVA21129,USERCREDLAT(9565),Atom5,Model2,Data2,1,Fold91,0.0
RVA21130,USERCREDLAT(8234),Atom5,Model2,Data2,1,Fold91,1.0
RVA21131,USERCREDLAT(8233),Atom5,Model2,Data2,1,Fold91,0.0
RVA21132,USERCREDLAT(9564),Atom5,Model2,Data2,1,Fold91,0.0
RVA21133,USERCREDLAT(8236),Atom5,Model2,Data2,1,Fold91,0.0
RVA21134,USERCREDLAT(9567),Atom5,Model2,Data2,1,Fold91,0.0
RVA21135,USERCREDLAT(8235),Atom5,Model2,Data2,1,Fold91,0.067
RVA21136,USERCREDLAT(9566),Atom5,Model2,Data2,1,Fold91,0.0
RVA21137,USERCREDLAT(8238),Atom5,Model2,Data2,1,Fold91,0.0
RVA21138,USERCREDLAT(9569),Atom5,Model2,Data2,1,Fold91,0.0
RVA21139,USERCREDLAT(9568),Atom5,Model2,Data2,1,Fold91,0.0
RVA21140,USERCREDLAT(8237),Atom5,Model2,Data2,1,Fold91,1.0
RVA21141,USERCREDLAT(8239),Atom5,Model2,Data2,1,Fold91,0.0
RVA21142,USERCREDLAT(9570),Atom5,Model2,Data2,1,Fold91,0.0
RVA21143,USERCREDLAT(8241),Atom5,Model2,Data2,1,Fold91,0.0
RVA21144,USERCREDLAT(9572),Atom5,Model2,Data2,1,Fold91,1.0
RVA21145,USERCREDLAT(9571),Atom5,Model2,Data2,1,Fold91,0.978
RVA21146,USERCREDLAT(8240),Atom5,Model2,Data2,1,Fold91,1.0
RVA21147,USERCREDLAT(8221),Atom5,Model2,Data2,1,Fold91,0.0
RVA21148,USERCREDLAT(9552),Atom5,Model2,Data2,1,Fold91,0.0
RVA21149,USERCREDLAT(8220),Atom5,Model2,Data2,1,Fold91,0.871
RVA21150,USERCREDLAT(9551),Atom5,Model2,Data2,1,Fold91,0.0
RVA21151,USERCREDLAT(8223),Atom5,Model2,Data2,1,Fold91,0.0
RVA21152,USERCREDLAT(9554),Atom5,Model2,Data2,1,Fold91,0.163
RVA21153,USERCREDLAT(8222),Atom5,Model2,Data2,1,Fold91,0.0
RVA21154,USERCREDLAT(9553),Atom5,Model2,Data2,1,Fold91,0.0
RVA21155,USERCREDLAT(8225),Atom5,Model2,Data2,1,Fold91,0.0
RVA21156,USERCREDLAT(9556),Atom5,Model2,Data2,1,Fold91,1.0
RVA21157,USERCREDLAT(8224),Atom5,Model2,Data2,1,Fold91,0.939
RVA21158,USERCREDLAT(9555),Atom5,Model2,Data2,1,Fold91,1.0
RVA21159,USERCREDLAT(8227),Atom5,Model2,Data2,1,Fold91,1.0
RVA21160,USERCREDLAT(9558),Atom5,Model2,Data2,1,Fold91,1.0
RVA21161,USERCREDLAT(8226),Atom5,Model2,Data2,1,Fold91,0.0
RVA21162,USERCREDLAT(9557),Atom5,Model2,Data2,1,Fold91,0.0
RVA21163,USERCREDLAT(8229),Atom5,Model2,Data2,1,Fold91,0.0
RVA21164,USERCREDLAT(8228),Atom5,Model2,Data2,1,Fold91,0.025
RVA21165,USERCREDLAT(9559),Atom5,Model2,Data2,1,Fold91,0.6
RVA21166,USERCREDLAT(8230),Atom5,Model2,Data2,1,Fold91,0.0
RVA21167,USERCREDLAT(9561),Atom5,Model2,Data2,1,Fold91,0.0
RVA21168,USERCREDLAT(9560),Atom5,Model2,Data2,1,Fold91,0.078
RVA21169,USERCREDLAT(8254),Atom5,Model2,Data2,1,Fold91,0.0
RVA21170,USERCREDLAT(9585),Atom5,Model2,Data2,1,Fold91,0.078
RVA21171,USERCREDLAT(19620),Atom5,Model2,Data2,1,Fold91,0.0
RVA21172,USERCREDLAT(21940),Atom5,Model2,Data2,1,Fold91,0.0
RVA21173,USERCREDLAT(8253),Atom5,Model2,Data2,1,Fold91,0.0
RVA21174,USERCREDLAT(19621),Atom5,Model2,Data2,1,Fold91,0.0
RVA21175,USERCREDLAT(20610),Atom5,Model2,Data2,1,Fold91,0.0
RVA21176,USERCREDLAT(21941),Atom5,Model2,Data2,1,Fold91,0.0
RVA21177,USERCREDLAT(8256),Atom5,Model2,Data2,1,Fold91,0.0
RVA21178,USERCREDLAT(9587),Atom5,Model2,Data2,1,Fold91,0.038
RVA21179,USERCREDLAT(19622),Atom5,Model2,Data2,1,Fold91,0.0
RVA21180,USERCREDLAT(8255),Atom5,Model2,Data2,1,Fold91,0.0
RVA21181,USERCREDLAT(9586),Atom5,Model2,Data2,1,Fold91,0.0
RVA21182,USERCREDLAT(19623),Atom5,Model2,Data2,1,Fold91,0.0
RVA21183,USERCREDLAT(8258),Atom5,Model2,Data2,1,Fold91,0.0
RVA21184,USERCREDLAT(9589),Atom5,Model2,Data2,1,Fold91,0.0
RVA21185,USERCREDLAT(8257),Atom5,Model2,Data2,1,Fold91,0.078
RVA21186,USERCREDLAT(9588),Atom5,Model2,Data2,1,Fold91,0.0
RVA21187,USERCREDLAT(8259),Atom5,Model2,Data2,1,Fold91,0.0
RVA21188,USERCREDLAT(19628),Atom5,Model2,Data2,1,Fold91,0.0
RVA21189,USERCREDLAT(19629),Atom5,Model2,Data2,1,Fold91,0.0
RVA21190,USERCREDLAT(19625),Atom5,Model2,Data2,1,Fold91,1.0
RVA21191,USERCREDLAT(19626),Atom5,Model2,Data2,1,Fold91,0.6
RVA21192,USERCREDLAT(19627),Atom5,Model2,Data2,1,Fold91,0.0
RVA21193,USERCREDLAT(20608),Atom5,Model2,Data2,1,Fold91,0.0
RVA21194,USERCREDLAT(21939),Atom5,Model2,Data2,1,Fold91,0.0
RVA21195,USERCREDLAT(20609),Atom5,Model2,Data2,1,Fold91,0.0
RVA21196,USERCREDLAT(20606),Atom5,Model2,Data2,1,Fold91,0.0
RVA21197,USERCREDLAT(21937),Atom5,Model2,Data2,1,Fold91,0.6
RVA21198,USERCREDLAT(20607),Atom5,Model2,Data2,1,Fold91,0.0
RVA21199,USERCREDLAT(21938),Atom5,Model2,Data2,1,Fold91,0.0
RVA21200,USERCREDLAT(9590),Atom5,Model2,Data2,1,Fold91,0.0
RVA21201,USERCREDLAT(20604),Atom5,Model2,Data2,1,Fold91,0.0
RVA21202,USERCREDLAT(21935),Atom5,Model2,Data2,1,Fold91,0.0
RVA21203,USERCREDLAT(20605),Atom5,Model2,Data2,1,Fold91,0.085
RVA21204,USERCREDLAT(21936),Atom5,Model2,Data2,1,Fold91,0.0
RVA21205,USERCREDLAT(8261),Atom5,Model2,Data2,1,Fold91,0.0
RVA21206,USERCREDLAT(9592),Atom5,Model2,Data2,1,Fold91,0.0
RVA21207,USERCREDLAT(20602),Atom5,Model2,Data2,1,Fold91,0.163
RVA21208,USERCREDLAT(21933),Atom5,Model2,Data2,1,Fold91,0.0
RVA21209,USERCREDLAT(9591),Atom5,Model2,Data2,1,Fold91,0.0
RVA21210,USERCREDLAT(21934),Atom5,Model2,Data2,1,Fold91,0.0
RVA21211,USERCREDLAT(20603),Atom5,Model2,Data2,1,Fold91,1.0
RVA21212,USERCREDLAT(8263),Atom5,Model2,Data2,1,Fold91,0.0
