AtomID,Argument,Position,Model,Dataset,Fold_number,fold_id
OBS16863,InstArg5923,2,Model2,Data1,1,Fold1
OBS16864,InstArg15281,1,Model2,Data1,1,Fold1
OBS16864,InstArg5923,2,Model2,Data1,1,Fold1
OBS16865,InstArg15260,1,Model2,Data1,1,Fold1
OBS16865,InstArg5923,2,Model2,Data1,1,Fold1
OBS16866,InstArg15323,1,Model2,Data1,1,Fold1
OBS16866,InstArg5923,2,Model2,Data1,1,Fold1
OBS16867,InstArg15288,1,Model2,Data1,1,Fold1
OBS16867,InstArg5923,2,Model2,Data1,1,Fold1
OBS16868,InstArg15292,1,Model2,Data1,1,Fold1
OBS16868,InstArg5923,2,Model2,Data1,1,Fold1
OBS16869,InstArg15263,1,Model2,Data1,1,Fold1
OBS16869,InstArg5923,2,Model2,Data1,1,Fold1
OBS16870,InstArg15315,1,Model2,Data1,1,Fold1
OBS16870,InstArg5923,2,Model2,Data1,1,Fold1
OBS16871,InstArg15290,1,Model2,Data1,1,Fold1
OBS16871,InstArg5923,2,Model2,Data1,1,Fold1
OBS16872,InstArg15296,1,Model2,Data1,1,Fold1
OBS16872,InstArg5923,2,Model2,Data1,1,Fold1
OBS16873,InstArg15310,1,Model2,Data1,1,Fold1
OBS16873,InstArg5923,2,Model2,Data1,1,Fold1
OBS16874,InstArg15300,1,Model2,Data1,1,Fold1
OBS16874,InstArg5923,2,Model2,Data1,1,Fold1
OBS16875,InstArg15298,1,Model2,Data1,1,Fold1
OBS16875,InstArg5923,2,Model2,Data1,1,Fold1
OBS16876,InstArg15291,1,Model2,Data1,1,Fold1
OBS16876,InstArg5968,2,Model2,Data1,1,Fold1
OBS16877,InstArg15318,1,Model2,Data1,1,Fold1
OBS16877,InstArg6120,2,Model2,Data1,1,Fold1
OBS16878,InstArg15318,1,Model2,Data1,1,Fold1
OBS16878,InstArg6123,2,Model2,Data1,1,Fold1
OBS16879,InstArg15310,1,Model2,Data1,1,Fold1
OBS16879,InstArg6118,2,Model2,Data1,1,Fold1
OBS16880,InstArg15279,1,Model2,Data1,1,Fold1
OBS16880,InstArg6130,2,Model2,Data1,1,Fold1
OBS16881,InstArg15288,1,Model2,Data1,1,Fold1
OBS16881,InstArg6130,2,Model2,Data1,1,Fold1
OBS16882,InstArg15298,1,Model2,Data1,1,Fold1
OBS16882,InstArg6125,2,Model2,Data1,1,Fold1
OBS16883,InstArg15323,1,Model2,Data1,1,Fold1
OBS16883,InstArg6130,2,Model2,Data1,1,Fold1
OBS16884,InstArg15323,1,Model2,Data1,1,Fold1
OBS16884,InstArg6180,2,Model2,Data1,1,Fold1
OBS16885,InstArg15322,1,Model2,Data1,1,Fold1
OBS16885,InstArg6181,2,Model2,Data1,1,Fold1
OBS16886,InstArg15262,1,Model2,Data1,1,Fold1
OBS16886,InstArg6184,2,Model2,Data1,1,Fold1
OBS16887,InstArg15295,1,Model2,Data1,1,Fold1
OBS16887,InstArg6184,2,Model2,Data1,1,Fold1
OBS16888,InstArg15319,1,Model2,Data1,1,Fold1
OBS16888,InstArg6135,2,Model2,Data1,1,Fold1
OBS16889,InstArg15323,1,Model2,Data1,1,Fold1
OBS16889,InstArg6189,2,Model2,Data1,1,Fold1
OBS16890,InstArg15310,1,Model2,Data1,1,Fold1
OBS16890,InstArg6186,2,Model2,Data1,1,Fold1
OBS16891,InstArg15313,1,Model2,Data1,1,Fold1
OBS16891,InstArg6159,2,Model2,Data1,1,Fold1
OBS16892,InstArg15323,1,Model2,Data1,1,Fold1
OBS16892,InstArg6165,2,Model2,Data1,1,Fold1
OBS16893,InstArg15312,1,Model2,Data1,1,Fold1
OBS16893,InstArg6162,2,Model2,Data1,1,Fold1
OBS16894,InstArg15318,1,Model2,Data1,1,Fold1
OBS16894,InstArg6171,2,Model2,Data1,1,Fold1
OBS16895,InstArg15314,1,Model2,Data1,1,Fold1
OBS16895,InstArg6164,2,Model2,Data1,1,Fold1
OBS16896,InstArg15322,1,Model2,Data1,1,Fold1
OBS16896,InstArg6175,2,Model2,Data1,1,Fold1
OBS16897,InstArg15303,1,Model2,Data1,1,Fold1
OBS16897,InstArg6236,2,Model2,Data1,1,Fold1
OBS16898,InstArg15260,1,Model2,Data1,1,Fold1
OBS16898,InstArg6238,2,Model2,Data1,1,Fold1
OBS16899,InstArg15310,1,Model2,Data1,1,Fold1
OBS16899,InstArg6234,2,Model2,Data1,1,Fold1
OBS16900,InstArg15318,1,Model2,Data1,1,Fold1
OBS16900,InstArg6244,2,Model2,Data1,1,Fold1
OBS16901,InstArg15323,1,Model2,Data1,1,Fold1
OBS16901,InstArg6246,2,Model2,Data1,1,Fold1
OBS16902,InstArg15315,1,Model2,Data1,1,Fold1
OBS16902,InstArg6203,2,Model2,Data1,1,Fold1
OBS16903,InstArg15318,1,Model2,Data1,1,Fold1
OBS16903,InstArg6200,2,Model2,Data1,1,Fold1
OBS16904,InstArg15322,1,Model2,Data1,1,Fold1
OBS16904,InstArg6241,2,Model2,Data1,1,Fold1
OBS16905,InstArg15298,1,Model2,Data1,1,Fold1
OBS16905,InstArg6202,2,Model2,Data1,1,Fold1
OBS16906,InstArg15280,1,Model2,Data1,1,Fold1
OBS16906,InstArg6216,2,Model2,Data1,1,Fold1
OBS16907,InstArg15315,1,Model2,Data1,1,Fold1
OBS16907,InstArg6290,2,Model2,Data1,1,Fold1
OBS16908,InstArg15306,1,Model2,Data1,1,Fold1
OBS16908,InstArg6294,2,Model2,Data1,1,Fold1
OBS16909,InstArg15298,1,Model2,Data1,1,Fold1
OBS16909,InstArg6291,2,Model2,Data1,1,Fold1
OBS16910,InstArg15322,1,Model2,Data1,1,Fold1
OBS16910,InstArg6207,2,Model2,Data1,1,Fold1
OBS16911,InstArg15323,1,Model2,Data1,1,Fold1
OBS16911,InstArg6298,2,Model2,Data1,1,Fold1
OBS16912,InstArg15310,1,Model2,Data1,1,Fold1
OBS16912,InstArg6294,2,Model2,Data1,1,Fold1
OBS16913,InstArg15308,1,Model2,Data1,1,Fold1
OBS16913,InstArg6296,2,Model2,Data1,1,Fold1
OBS16914,InstArg15318,1,Model2,Data1,1,Fold1
OBS16914,InstArg6296,2,Model2,Data1,1,Fold1
OBS16915,InstArg15326,1,Model2,Data1,1,Fold1
OBS16915,InstArg6301,2,Model2,Data1,1,Fold1
OBS16916,InstArg15318,1,Model2,Data1,1,Fold1
OBS16916,InstArg6307,2,Model2,Data1,1,Fold1
OBS16917,InstArg15323,1,Model2,Data1,1,Fold1
OBS16917,InstArg6301,2,Model2,Data1,1,Fold1
OBS16918,InstArg15275,1,Model2,Data1,1,Fold1
OBS16918,InstArg6261,2,Model2,Data1,1,Fold1
OBS16919,InstArg15284,1,Model2,Data1,1,Fold1
OBS16919,InstArg6268,2,Model2,Data1,1,Fold1
OBS16920,InstArg15255,1,Model2,Data1,1,Fold1
OBS16920,InstArg6268,2,Model2,Data1,1,Fold1
OBS16921,InstArg15265,1,Model2,Data1,1,Fold1
OBS16921,InstArg6271,2,Model2,Data1,1,Fold1
OBS16922,InstArg15293,1,Model2,Data1,1,Fold1
OBS16922,InstArg6277,2,Model2,Data1,1,Fold1
OBS16923,InstArg15318,1,Model2,Data1,1,Fold1
OBS16923,InstArg6340,2,Model2,Data1,1,Fold1
OBS16924,InstArg15326,1,Model2,Data1,1,Fold1
OBS16924,InstArg6344,2,Model2,Data1,1,Fold1
OBS16925,InstArg15318,1,Model2,Data1,1,Fold1
OBS16925,InstArg6346,2,Model2,Data1,1,Fold1
OBS16926,InstArg15298,1,Model2,Data1,1,Fold1
OBS16926,InstArg6341,2,Model2,Data1,1,Fold1
OBS16927,InstArg15258,1,Model2,Data1,1,Fold1
OBS16927,InstArg6340,2,Model2,Data1,1,Fold1
OBS16928,InstArg15258,1,Model2,Data1,1,Fold1
OBS16928,InstArg6349,2,Model2,Data1,1,Fold1
OBS16929,InstArg15326,1,Model2,Data1,1,Fold1
OBS16929,InstArg6347,2,Model2,Data1,1,Fold1
OBS16930,InstArg15310,1,Model2,Data1,1,Fold1
OBS16930,InstArg6321,2,Model2,Data1,1,Fold1
OBS16931,InstArg15315,1,Model2,Data1,1,Fold1
OBS16931,InstArg6320,2,Model2,Data1,1,Fold1
OBS16932,InstArg15310,1,Model2,Data1,1,Fold1
OBS16932,InstArg6326,2,Model2,Data1,1,Fold1
OBS16933,InstArg15318,1,Model2,Data1,1,Fold1
OBS16933,InstArg5484,2,Model2,Data1,1,Fold1
OBS16934,InstArg15323,1,Model2,Data1,1,Fold1
OBS16934,InstArg5489,2,Model2,Data1,1,Fold1
OBS16935,InstArg15298,1,Model2,Data1,1,Fold1
OBS16935,InstArg5496,2,Model2,Data1,1,Fold1
OBS16936,InstArg15315,1,Model2,Data1,1,Fold1
OBS16936,InstArg5640,2,Model2,Data1,1,Fold1
OBS16937,InstArg15308,1,Model2,Data1,1,Fold1
OBS16937,InstArg5648,2,Model2,Data1,1,Fold1
OBS16938,InstArg15326,1,Model2,Data1,1,Fold1
OBS16938,InstArg5694,2,Model2,Data1,1,Fold1
OBS16939,InstArg15310,1,Model2,Data1,1,Fold1
OBS16939,InstArg5696,2,Model2,Data1,1,Fold1
OBS16940,InstArg15318,1,Model2,Data1,1,Fold1
OBS16940,InstArg5698,2,Model2,Data1,1,Fold1
OBS16941,InstArg15298,1,Model2,Data1,1,Fold1
OBS16941,InstArg5705,2,Model2,Data1,1,Fold1
OBS16942,InstArg15256,1,Model2,Data1,1,Fold1
OBS16942,InstArg5648,2,Model2,Data1,1,Fold1
OBS16943,InstArg15298,1,Model2,Data1,1,Fold1
OBS16943,InstArg5700,2,Model2,Data1,1,Fold1
OBS16944,InstArg15262,1,Model2,Data1,1,Fold1
OBS16944,InstArg5704,2,Model2,Data1,1,Fold1
OBS16945,InstArg15276,1,Model2,Data1,1,Fold1
OBS16945,InstArg5704,2,Model2,Data1,1,Fold1
OBS16946,InstArg15322,1,Model2,Data1,1,Fold1
OBS16946,InstArg5708,2,Model2,Data1,1,Fold1
OBS16947,InstArg15265,1,Model2,Data1,1,Fold1
OBS16947,InstArg5645,2,Model2,Data1,1,Fold1
OBS16948,InstArg15298,1,Model2,Data1,1,Fold1
OBS16948,InstArg5667,2,Model2,Data1,1,Fold1
OBS16949,InstArg15310,1,Model2,Data1,1,Fold1
OBS16949,InstArg5674,2,Model2,Data1,1,Fold1
OBS16950,InstArg15326,1,Model2,Data1,1,Fold1
OBS16950,InstArg5672,2,Model2,Data1,1,Fold1
OBS16951,InstArg15298,1,Model2,Data1,1,Fold1
OBS16951,InstArg5681,2,Model2,Data1,1,Fold1
OBS16952,InstArg15318,1,Model2,Data1,1,Fold1
OBS16952,InstArg5682,2,Model2,Data1,1,Fold1
OBS16953,InstArg15310,1,Model2,Data1,1,Fold1
OBS16953,InstArg5742,2,Model2,Data1,1,Fold1
OBS16954,InstArg15310,1,Model2,Data1,1,Fold1
OBS16954,InstArg5686,2,Model2,Data1,1,Fold1
OBS16955,InstArg15323,1,Model2,Data1,1,Fold1
OBS16955,InstArg5744,2,Model2,Data1,1,Fold1
OBS16956,InstArg15293,1,Model2,Data1,1,Fold1
OBS16956,InstArg5751,2,Model2,Data1,1,Fold1
OBS16957,InstArg15318,1,Model2,Data1,1,Fold1
OBS16957,InstArg5718,2,Model2,Data1,1,Fold1
OBS16958,InstArg15258,1,Model2,Data1,1,Fold1
OBS16958,InstArg5720,2,Model2,Data1,1,Fold1
OBS16959,InstArg15310,1,Model2,Data1,1,Fold1
OBS16959,InstArg5803,2,Model2,Data1,1,Fold1
OBS16960,InstArg15298,1,Model2,Data1,1,Fold1
OBS16960,InstArg5808,2,Model2,Data1,1,Fold1
OBS16961,InstArg15280,1,Model2,Data1,1,Fold1
OBS16961,InstArg5813,2,Model2,Data1,1,Fold1
OBS16962,InstArg15323,1,Model2,Data1,1,Fold1
OBS16962,InstArg5815,2,Model2,Data1,1,Fold1
OBS16963,InstArg15288,1,Model2,Data1,1,Fold1
OBS16963,InstArg5772,2,Model2,Data1,1,Fold1
OBS16964,InstArg15308,1,Model2,Data1,1,Fold1
OBS16964,InstArg5776,2,Model2,Data1,1,Fold1
OBS16965,InstArg15323,1,Model2,Data1,1,Fold1
OBS16965,InstArg5817,2,Model2,Data1,1,Fold1
OBS16966,InstArg15260,1,Model2,Data1,1,Fold1
OBS16966,InstArg5785,2,Model2,Data1,1,Fold1
OBS16967,InstArg15323,1,Model2,Data1,1,Fold1
OBS16967,InstArg5786,2,Model2,Data1,1,Fold1
OBS16968,InstArg15303,1,Model2,Data1,1,Fold1
OBS16968,InstArg5857,2,Model2,Data1,1,Fold1
OBS16969,InstArg15323,1,Model2,Data1,1,Fold1
OBS16969,InstArg5853,2,Model2,Data1,1,Fold1
OBS16970,InstArg15312,1,Model2,Data1,1,Fold1
OBS16970,InstArg5852,2,Model2,Data1,1,Fold1
OBS16971,InstArg15315,1,Model2,Data1,1,Fold1
OBS16971,InstArg5856,2,Model2,Data1,1,Fold1
OBS16972,InstArg15265,1,Model2,Data1,1,Fold1
OBS16972,InstArg5859,2,Model2,Data1,1,Fold1
OBS16973,InstArg15312,1,Model2,Data1,1,Fold1
OBS16973,InstArg5831,2,Model2,Data1,1,Fold1
OBS16974,InstArg15257,1,Model2,Data1,1,Fold1
OBS16974,InstArg5861,2,Model2,Data1,1,Fold1
OBS16975,InstArg15280,1,Model2,Data1,1,Fold1
OBS16975,InstArg5832,2,Model2,Data1,1,Fold1
OBS16976,InstArg15298,1,Model2,Data1,1,Fold1
OBS16976,InstArg5832,2,Model2,Data1,1,Fold1
OBS16977,InstArg15323,1,Model2,Data1,1,Fold1
OBS16977,InstArg5833,2,Model2,Data1,1,Fold1
OBS16978,InstArg15279,1,Model2,Data1,1,Fold1
OBS16978,InstArg5833,2,Model2,Data1,1,Fold1
OBS16979,InstArg15320,1,Model2,Data1,1,Fold1
OBS16979,InstArg5833,2,Model2,Data1,1,Fold1
OBS16980,InstArg15323,1,Model2,Data1,1,Fold1
OBS16980,InstArg5834,2,Model2,Data1,1,Fold1
OBS16981,InstArg15288,1,Model2,Data1,1,Fold1
OBS16981,InstArg5833,2,Model2,Data1,1,Fold1
OBS16982,InstArg15319,1,Model2,Data1,1,Fold1
OBS16982,InstArg5836,2,Model2,Data1,1,Fold1
OBS16983,InstArg15258,1,Model2,Data1,1,Fold1
OBS16983,InstArg5832,2,Model2,Data1,1,Fold1
OBS16984,InstArg15318,1,Model2,Data1,1,Fold1
OBS16984,InstArg5836,2,Model2,Data1,1,Fold1
OBS16985,InstArg15321,1,Model2,Data1,1,Fold1
OBS16985,InstArg5836,2,Model2,Data1,1,Fold1
OBS16986,InstArg15291,1,Model2,Data1,1,Fold1
OBS16986,InstArg5836,2,Model2,Data1,1,Fold1
OBS16987,InstArg15263,1,Model2,Data1,1,Fold1
OBS16987,InstArg5836,2,Model2,Data1,1,Fold1
OBS16988,InstArg15311,1,Model2,Data1,1,Fold1
OBS16988,InstArg5836,2,Model2,Data1,1,Fold1
OBS16989,InstArg15290,1,Model2,Data1,1,Fold1
OBS16989,InstArg5836,2,Model2,Data1,1,Fold1
OBS16990,InstArg15300,1,Model2,Data1,1,Fold1
OBS16990,InstArg5836,2,Model2,Data1,1,Fold1
OBS16991,InstArg15258,1,Model2,Data1,1,Fold1
OBS16991,InstArg5836,2,Model2,Data1,1,Fold1
OBS16992,InstArg15298,1,Model2,Data1,1,Fold1
OBS16992,InstArg5836,2,Model2,Data1,1,Fold1
OBS16993,InstArg15279,1,Model2,Data1,1,Fold1
OBS16993,InstArg5837,2,Model2,Data1,1,Fold1
OBS16994,InstArg15310,1,Model2,Data1,1,Fold1
OBS16994,InstArg5840,2,Model2,Data1,1,Fold1
OBS16995,InstArg15310,1,Model2,Data1,1,Fold1
OBS16995,InstArg5887,2,Model2,Data1,1,Fold1
OBS16996,InstArg15279,1,Model2,Data1,1,Fold1
OBS16996,InstArg5889,2,Model2,Data1,1,Fold1
OBS16997,InstArg15326,1,Model2,Data1,1,Fold1
OBS16997,InstArg5888,2,Model2,Data1,1,Fold1
OBS16998,InstArg15326,1,Model2,Data1,1,Fold1
OBS16998,InstArg5890,2,Model2,Data1,1,Fold1
OBS16999,InstArg15312,1,Model2,Data1,1,Fold1
OBS16999,InstArg5886,2,Model2,Data1,1,Fold1
OBS17000,InstArg15318,1,Model2,Data1,1,Fold1
OBS17000,InstArg5893,2,Model2,Data1,1,Fold1
OBS17001,InstArg15315,1,Model2,Data1,1,Fold1
OBS17001,InstArg5115,2,Model2,Data1,1,Fold1
OBS17002,InstArg15323,1,Model2,Data1,1,Fold1
OBS17002,InstArg5121,2,Model2,Data1,1,Fold1
OBS17003,InstArg15315,1,Model2,Data1,1,Fold1
OBS17003,InstArg5127,2,Model2,Data1,1,Fold1
OBS17004,InstArg15323,1,Model2,Data1,1,Fold1
OBS17004,InstArg5128,2,Model2,Data1,1,Fold1
OBS17005,InstArg15318,1,Model2,Data1,1,Fold1
OBS17005,InstArg5118,2,Model2,Data1,1,Fold1
OBS17006,InstArg15323,1,Model2,Data1,1,Fold1
OBS17006,InstArg5130,2,Model2,Data1,1,Fold1
OBS17007,InstArg15310,1,Model2,Data1,1,Fold1
OBS17007,InstArg5173,2,Model2,Data1,1,Fold1
OBS17008,InstArg15298,1,Model2,Data1,1,Fold1
OBS17008,InstArg5171,2,Model2,Data1,1,Fold1
OBS17009,InstArg15287,1,Model2,Data1,1,Fold1
OBS17009,InstArg5180,2,Model2,Data1,1,Fold1
OBS17010,InstArg15322,1,Model2,Data1,1,Fold1
OBS17010,InstArg5176,2,Model2,Data1,1,Fold1
OBS17011,InstArg15326,1,Model2,Data1,1,Fold1
OBS17011,InstArg5145,2,Model2,Data1,1,Fold1
OBS17012,InstArg15318,1,Model2,Data1,1,Fold1
OBS17012,InstArg5147,2,Model2,Data1,1,Fold1
OBS17013,InstArg15326,1,Model2,Data1,1,Fold1
OBS17013,InstArg5152,2,Model2,Data1,1,Fold1
OBS17014,InstArg15318,1,Model2,Data1,1,Fold1
OBS17014,InstArg5156,2,Model2,Data1,1,Fold1
OBS17015,InstArg15323,1,Model2,Data1,1,Fold1
OBS17015,InstArg5158,2,Model2,Data1,1,Fold1
OBS17016,InstArg15318,1,Model2,Data1,1,Fold1
OBS17016,InstArg5215,2,Model2,Data1,1,Fold1
OBS17017,InstArg15293,1,Model2,Data1,1,Fold1
OBS17017,InstArg5160,2,Model2,Data1,1,Fold1
OBS17018,InstArg15288,1,Model2,Data1,1,Fold1
OBS17018,InstArg5217,2,Model2,Data1,1,Fold1
OBS17019,InstArg15310,1,Model2,Data1,1,Fold1
OBS17019,InstArg5222,2,Model2,Data1,1,Fold1
OBS17020,InstArg15322,1,Model2,Data1,1,Fold1
OBS17020,InstArg5221,2,Model2,Data1,1,Fold1
OBS17021,InstArg15298,1,Model2,Data1,1,Fold1
OBS17021,InstArg5225,2,Model2,Data1,1,Fold1
OBS17022,InstArg15318,1,Model2,Data1,1,Fold1
OBS17022,InstArg5230,2,Model2,Data1,1,Fold1
OBS17023,InstArg15323,1,Model2,Data1,1,Fold1
OBS17023,InstArg5185,2,Model2,Data1,1,Fold1
OBS17024,InstArg15259,1,Model2,Data1,1,Fold1
OBS17024,InstArg5187,2,Model2,Data1,1,Fold1
OBS17025,InstArg15318,1,Model2,Data1,1,Fold1
OBS17025,InstArg5227,2,Model2,Data1,1,Fold1
OBS17026,InstArg15323,1,Model2,Data1,1,Fold1
OBS17026,InstArg5193,2,Model2,Data1,1,Fold1
OBS17027,InstArg15318,1,Model2,Data1,1,Fold1
OBS17027,InstArg5190,2,Model2,Data1,1,Fold1
OBS17028,InstArg15318,1,Model2,Data1,1,Fold1
OBS17028,InstArg5197,2,Model2,Data1,1,Fold1
OBS17029,InstArg15298,1,Model2,Data1,1,Fold1
OBS17029,InstArg5200,2,Model2,Data1,1,Fold1
OBS17030,InstArg15298,1,Model2,Data1,1,Fold1
OBS17030,InstArg5228,2,Model2,Data1,1,Fold1
OBS17031,InstArg15298,1,Model2,Data1,1,Fold1
OBS17031,InstArg5280,2,Model2,Data1,1,Fold1
OBS17032,InstArg15310,1,Model2,Data1,1,Fold1
OBS17032,InstArg5277,2,Model2,Data1,1,Fold1
OBS17033,InstArg15318,1,Model2,Data1,1,Fold1
OBS17033,InstArg5246,2,Model2,Data1,1,Fold1
OBS17034,InstArg15323,1,Model2,Data1,1,Fold1
OBS17034,InstArg5255,2,Model2,Data1,1,Fold1
OBS17035,InstArg15258,1,Model2,Data1,1,Fold1
OBS17035,InstArg5341,2,Model2,Data1,1,Fold1
OBS17036,InstArg15298,1,Model2,Data1,1,Fold1
OBS17036,InstArg5250,2,Model2,Data1,1,Fold1
OBS17037,InstArg15278,1,Model2,Data1,1,Fold1
OBS17037,InstArg5340,2,Model2,Data1,1,Fold1
OBS17038,InstArg15318,1,Model2,Data1,1,Fold1
OBS17038,InstArg5339,2,Model2,Data1,1,Fold1
OBS17039,InstArg15298,1,Model2,Data1,1,Fold1
OBS17039,InstArg5347,2,Model2,Data1,1,Fold1
OBS17040,InstArg15314,1,Model2,Data1,1,Fold1
OBS17040,InstArg5288,2,Model2,Data1,1,Fold1
OBS17041,InstArg15313,1,Model2,Data1,1,Fold1
OBS17041,InstArg5310,2,Model2,Data1,1,Fold1
OBS17042,InstArg15275,1,Model2,Data1,1,Fold1
OBS17042,InstArg5313,2,Model2,Data1,1,Fold1
OBS17043,InstArg15323,1,Model2,Data1,1,Fold1
OBS17043,InstArg5391,2,Model2,Data1,1,Fold1
OBS17044,InstArg15315,1,Model2,Data1,1,Fold1
OBS17044,InstArg5392,2,Model2,Data1,1,Fold1
OBS17045,InstArg15255,1,Model2,Data1,1,Fold1
OBS17045,InstArg5318,2,Model2,Data1,1,Fold1
OBS17046,InstArg15322,1,Model2,Data1,1,Fold1
OBS17046,InstArg5395,2,Model2,Data1,1,Fold1
OBS17047,InstArg15291,1,Model2,Data1,1,Fold1
OBS17047,InstArg5396,2,Model2,Data1,1,Fold1
OBS17048,InstArg15298,1,Model2,Data1,1,Fold1
OBS17048,InstArg5397,2,Model2,Data1,1,Fold1
OBS17049,InstArg15318,1,Model2,Data1,1,Fold1
OBS17049,InstArg5399,2,Model2,Data1,1,Fold1
OBS17050,InstArg15303,1,Model2,Data1,1,Fold1
OBS17050,InstArg8941,2,Model2,Data1,1,Fold1
OBS17051,InstArg15288,1,Model2,Data1,1,Fold1
OBS17051,InstArg8940,2,Model2,Data1,1,Fold1
OBS17052,InstArg15318,1,Model2,Data1,1,Fold1
OBS17052,InstArg8942,2,Model2,Data1,1,Fold1
OBS17053,InstArg15318,1,Model2,Data1,1,Fold1
OBS17053,InstArg8947,2,Model2,Data1,1,Fold1
OBS17054,InstArg15279,1,Model2,Data1,1,Fold1
OBS17054,InstArg8963,2,Model2,Data1,1,Fold1
OBS17055,InstArg15323,1,Model2,Data1,1,Fold1
OBS17055,InstArg8963,2,Model2,Data1,1,Fold1
OBS17056,InstArg15320,1,Model2,Data1,1,Fold1
OBS17056,InstArg8963,2,Model2,Data1,1,Fold1
OBS17057,InstArg15288,1,Model2,Data1,1,Fold1
OBS17057,InstArg8963,2,Model2,Data1,1,Fold1
OBS17058,InstArg15280,1,Model2,Data1,1,Fold1
OBS17058,InstArg8967,2,Model2,Data1,1,Fold1
OBS17059,InstArg15318,1,Model2,Data1,1,Fold1
OBS17059,InstArg8950,2,Model2,Data1,1,Fold1
OBS17060,InstArg15298,1,Model2,Data1,1,Fold1
OBS17060,InstArg8964,2,Model2,Data1,1,Fold1
OBS17061,InstArg15308,1,Model2,Data1,1,Fold1
OBS17061,InstArg8949,2,Model2,Data1,1,Fold1
OBS17062,InstArg15323,1,Model2,Data1,1,Fold1
OBS17062,InstArg8952,2,Model2,Data1,1,Fold1
OBS17063,InstArg15298,1,Model2,Data1,1,Fold1
OBS17063,InstArg8954,2,Model2,Data1,1,Fold1
OBS17064,InstArg15326,1,Model2,Data1,1,Fold1
OBS17064,InstArg8957,2,Model2,Data1,1,Fold1
OBS17065,InstArg15315,1,Model2,Data1,1,Fold1
OBS17065,InstArg8958,2,Model2,Data1,1,Fold1
OBS17066,InstArg15298,1,Model2,Data1,1,Fold1
OBS17066,InstArg8993,2,Model2,Data1,1,Fold1
OBS17067,InstArg15280,1,Model2,Data1,1,Fold1
OBS17067,InstArg8994,2,Model2,Data1,1,Fold1
OBS17068,InstArg15288,1,Model2,Data1,1,Fold1
OBS17068,InstArg8998,2,Model2,Data1,1,Fold1
OBS17069,InstArg15323,1,Model2,Data1,1,Fold1
OBS17069,InstArg8998,2,Model2,Data1,1,Fold1
OBS17070,InstArg15312,1,Model2,Data1,1,Fold1
OBS17070,InstArg8990,2,Model2,Data1,1,Fold1
OBS17071,InstArg15310,1,Model2,Data1,1,Fold1
OBS17071,InstArg8972,2,Model2,Data1,1,Fold1
OBS17072,InstArg15279,1,Model2,Data1,1,Fold1
OBS17072,InstArg8998,2,Model2,Data1,1,Fold1
OBS17073,InstArg15323,1,Model2,Data1,1,Fold1
OBS17073,InstArg8973,2,Model2,Data1,1,Fold1
OBS17074,InstArg15288,1,Model2,Data1,1,Fold1
OBS17074,InstArg8973,2,Model2,Data1,1,Fold1
OBS17075,InstArg15323,1,Model2,Data1,1,Fold1
OBS17075,InstArg8975,2,Model2,Data1,1,Fold1
OBS17076,InstArg15293,1,Model2,Data1,1,Fold1
OBS17076,InstArg8974,2,Model2,Data1,1,Fold1
OBS17077,InstArg15320,1,Model2,Data1,1,Fold1
OBS17077,InstArg8973,2,Model2,Data1,1,Fold1
OBS17078,InstArg15318,1,Model2,Data1,1,Fold1
OBS17078,InstArg8980,2,Model2,Data1,1,Fold1
OBS17079,InstArg15320,1,Model2,Data1,1,Fold1
OBS17079,InstArg8976,2,Model2,Data1,1,Fold1
OBS17080,InstArg15323,1,Model2,Data1,1,Fold1
OBS17080,InstArg8978,2,Model2,Data1,1,Fold1
OBS17081,InstArg15315,1,Model2,Data1,1,Fold1
OBS17081,InstArg9030,2,Model2,Data1,1,Fold1
OBS17082,InstArg15315,1,Model2,Data1,1,Fold1
OBS17082,InstArg9032,2,Model2,Data1,1,Fold1
OBS17083,InstArg15314,1,Model2,Data1,1,Fold1
OBS17083,InstArg9031,2,Model2,Data1,1,Fold1
OBS17084,InstArg15300,1,Model2,Data1,1,Fold1
OBS17084,InstArg9034,2,Model2,Data1,1,Fold1
OBS17085,InstArg15315,1,Model2,Data1,1,Fold1
OBS17085,InstArg9011,2,Model2,Data1,1,Fold1
OBS17086,InstArg15326,1,Model2,Data1,1,Fold1
OBS17086,InstArg9036,2,Model2,Data1,1,Fold1
OBS17087,InstArg15266,1,Model2,Data1,1,Fold1
OBS17087,InstArg9011,2,Model2,Data1,1,Fold1
OBS17088,InstArg15300,1,Model2,Data1,1,Fold1
OBS17088,InstArg9011,2,Model2,Data1,1,Fold1
OBS17089,InstArg15258,1,Model2,Data1,1,Fold1
OBS17089,InstArg9011,2,Model2,Data1,1,Fold1
OBS17090,InstArg15310,1,Model2,Data1,1,Fold1
OBS17090,InstArg9013,2,Model2,Data1,1,Fold1
OBS17091,InstArg15310,1,Model2,Data1,1,Fold1
OBS17091,InstArg9011,2,Model2,Data1,1,Fold1
OBS17092,InstArg15298,1,Model2,Data1,1,Fold1
OBS17092,InstArg9011,2,Model2,Data1,1,Fold1
OBS17093,InstArg15279,1,Model2,Data1,1,Fold1
OBS17093,InstArg9016,2,Model2,Data1,1,Fold1
OBS17094,InstArg15320,1,Model2,Data1,1,Fold1
OBS17094,InstArg9016,2,Model2,Data1,1,Fold1
OBS17095,InstArg15288,1,Model2,Data1,1,Fold1
OBS17095,InstArg9016,2,Model2,Data1,1,Fold1
